,Lon,Lat,Date,Station,Track
51,-66.84560167,44.89451333,20-Sep,,
52,-66.84288,44.888475,20-Sep,,
53,-66.84121833,44.88447,20-Sep,,
54,-66.840975,44.884035,20-Sep,,
55,-66.83962667,44.880995,20-Sep,,
56,-66.83854,44.87873333,20-Sep,,
57,-66.83775667,44.876925,20-Sep,,
58,-66.83737,44.87622333,20-Sep,,
59,-66.837035,44.87531833,20-Sep,,
60,-66.83575667,44.87235833,20-Sep,,
61,-66.83551333,44.87168833,20-Sep,,
62,-66.83468667,44.86973833,20-Sep,,
63,-66.83434833,44.86909167,20-Sep,,
64,-66.83411667,44.868435,20-Sep,,
65,-66.83341333,44.86681,20-Sep,,
66,-66.832625,44.86477667,20-Sep,,
67,-66.83162333,44.86242833,20-Sep,,
68,-66.83127167,44.86144833,20-Sep,,
69,-66.83092,44.86072333,20-Sep,,
70,-66.83071167,44.86014,20-Sep,,
71,-66.82788167,44.853775,20-Sep,,
72,-66.82612333,44.84938167,20-Sep,,
73,-66.82586167,44.84883667,20-Sep,,
74,-66.82509333,44.84679,20-Sep,,
75,-66.82402167,44.84421,20-Sep,,
76,-66.82347167,44.842535,20-Sep,,
77,-66.82216167,44.83940667,20-Sep,,
78,-66.82186833,44.83853167,20-Sep,,
79,-66.82148333,44.837615,20-Sep,,
80,-66.82071,44.83626,20-Sep,,
81,-66.82044833,44.83574,20-Sep,,
82,-66.82044,44.83543833,20-Sep,,
83,-66.82032,44.83517167,20-Sep,,
84,-66.82038333,44.834965,20-Sep,,
85,-66.82023,44.83492167,20-Sep,,
86,-66.81991167,44.83490333,20-Sep,,
87,-66.81942667,44.83497167,20-Sep,,
88,-66.81898333,44.8351,20-Sep,,
89,-66.818695,44.83522,20-Sep,,
90,-66.81809833,44.83567833,20-Sep,,
91,-66.816585,44.836655,20-Sep,,
92,-66.81357333,44.83883333,20-Sep,,
93,-66.81157,44.84056667,20-Sep,,
94,-66.80891333,44.842745,20-Sep,,
95,-66.80875667,44.84283833,20-Sep,,
96,-66.80864,44.84284667,20-Sep,,
97,-66.808525,44.84278833,20-Sep,,
98,-66.80847,44.84268833,20-Sep,,
99,-66.80847167,44.84247333,20-Sep,,
100,-66.80859833,44.84204833,20-Sep,,
101,-66.808735,44.84178,20-Sep,,
102,-66.80913833,44.841335,20-Sep,,
103,-66.80986667,44.84078,20-Sep,,
104,-66.80995,44.84067167,20-Sep,,
105,-66.810025,44.84032333,20-Sep,,
106,-66.81034333,44.83990167,20-Sep,,
107,-66.810725,44.83952333,20-Sep,,
108,-66.810845,44.83946167,20-Sep,,
109,-66.81098167,44.83944167,20-Sep,,
110,-66.81108833,44.839465,20-Sep,,
111,-66.81113667,44.83952833,20-Sep,,
112,-66.81111167,44.839565,20-Sep,,
113,-66.8099,44.839305,20-Sep,,
114,-66.80984,44.83927167,20-Sep,,
115,-66.809845,44.83911667,20-Sep,,
116,-66.81018167,44.83846167,20-Sep,,
117,-66.81014167,44.83843,20-Sep,,
118,-66.81006333,44.83846,20-Sep,,
119,-66.81005167,44.83854333,20-Sep,,
120,-66.81005833,44.83846833,20-Sep,,
121,-66.80996667,44.83844333,20-Sep,,
122,-66.80989333,44.83848667,20-Sep,,
123,-66.80989167,44.83859167,20-Sep,,
124,-66.80993333,44.83861667,20-Sep,,
125,-66.80999667,44.83858167,20-Sep,,
126,-66.810135,44.83860333,20-Sep,,
127,-66.8102,44.83868,20-Sep,,
128,-66.81019167,44.83905333,20-Sep,,
129,-66.81023167,44.839245,20-Sep,,
130,-66.81032833,44.839395,20-Sep,,
131,-66.81042167,44.83924167,20-Sep,,
132,-66.81051833,44.839195,20-Sep,,
133,-66.810965,44.83921333,20-Sep,,
134,-66.811085,44.83918833,20-Sep,,
135,-66.81120333,44.83909167,20-Sep,,
136,-66.81151833,44.83895333,20-Sep,,
137,-66.811635,44.83886167,20-Sep,,
138,-66.81169333,44.838555,20-Sep,,
139,-66.81185333,44.83826,20-Sep,,
140,-66.81183,44.83811167,20-Sep,,
141,-66.81204833,44.83788667,20-Sep,,
142,-66.81210167,44.83762833,20-Sep,,
143,-66.81206667,44.83744333,20-Sep,,
144,-66.81208167,44.83737833,20-Sep,,
145,-66.81217833,44.83734333,20-Sep,,
146,-66.81234,44.837365,20-Sep,,
147,-66.812445,44.83743667,20-Sep,,
148,-66.81247667,44.83753667,20-Sep,,
149,-66.81201833,44.838065,20-Sep,,
150,-66.81189167,44.838165,20-Sep,,
151,-66.81179833,44.83817,20-Sep,,
152,-66.81174667,44.83813167,20-Sep,,
153,-66.811725,44.83799167,20-Sep,,
154,-66.81178,44.83789,20-Sep,,
155,-66.81182833,44.83760667,20-Sep,,
156,-66.81170667,44.83754667,20-Sep,,
157,-66.811635,44.837465,20-Sep,,
158,-66.811615,44.83735,20-Sep,,
159,-66.81167667,44.83724,20-Sep,,
160,-66.81201333,44.83715167,20-Sep,,
161,-66.812345,44.836975,20-Sep,,
162,-66.81238,44.83688333,20-Sep,,
163,-66.81249,44.83682,20-Sep,,
164,-66.81251,44.83675,20-Sep,,
165,-66.812425,44.83666333,20-Sep,,
166,-66.81229667,44.836635,20-Sep,,
167,-66.80534667,44.83790333,20-Sep,,
168,-66.79869,44.83917,20-Sep,,
169,-66.79827333,44.83917167,20-Sep,,
170,-66.79817667,44.83920667,20-Sep,,
171,-66.79805833,44.83935667,20-Sep,,
172,-66.79803,44.839445,20-Sep,,
173,-66.79807,44.83951833,20-Sep,,
174,-66.798245,44.83961,20-Sep,,
175,-66.79868667,44.83972333,20-Sep,,
176,-66.79886333,44.83974333,20-Sep,,
177,-66.79901,44.839705,20-Sep,,
178,-66.79923667,44.83954167,20-Sep,,
179,-66.79942,44.83925833,20-Sep,,
180,-66.79949167,44.839235,20-Sep,,
181,-66.79956833,44.83926167,20-Sep,,
182,-66.79959167,44.83932667,20-Sep,,
183,-66.79941667,44.83955667,20-Sep,,
184,-66.79929167,44.83967167,20-Sep,,
185,-66.799195,44.83970333,20-Sep,,
186,-66.79897333,44.83964833,20-Sep,,
187,-66.79891,44.83955667,20-Sep,,
188,-66.79891667,44.83940167,20-Sep,,
189,-66.79903,44.83918,20-Sep,,
190,-66.79913833,44.83906333,20-Sep,,
191,-66.799375,44.838975,20-Sep,,
192,-66.79940667,44.83891667,20-Sep,,
193,-66.79933833,44.83875667,20-Sep,,
194,-66.79966,44.838265,20-Sep,,
195,-66.799765,44.83818333,20-Sep,,
196,-66.79995833,44.83816167,20-Sep,,
197,-66.80018667,44.838035,20-Sep,,
198,-66.800315,44.83800333,20-Sep,,
199,-66.80043,44.83802333,20-Sep,,
200,-66.80049833,44.83808,20-Sep,,
201,-66.80052667,44.83818667,20-Sep,,
202,-66.80009667,44.83795833,20-Sep,,
203,-66.79992,44.83792333,20-Sep,,
204,-66.79971333,44.83795833,20-Sep,,
205,-66.79951,44.83807333,20-Sep,,
206,-66.799355,44.83827333,20-Sep,,
207,-66.799075,44.83893333,20-Sep,,
208,-66.79894,44.83881333,20-Sep,,
209,-66.79871167,44.83880667,20-Sep,,
210,-66.79857333,44.83874833,20-Sep,,
211,-66.79851833,44.838655,20-Sep,,
212,-66.79856333,44.83855667,20-Sep,,
213,-66.79881333,44.83841167,20-Sep,,
214,-66.79904167,44.83832167,20-Sep,,
215,-66.79970833,44.83818333,20-Sep,,
216,-66.79979333,44.83820333,20-Sep,,
217,-66.79982333,44.83829333,20-Sep,,
218,-66.79976167,44.83843,20-Sep,,
219,-66.79959833,44.83862333,20-Sep,,
220,-66.79946333,44.838705,20-Sep,,
221,-66.79924167,44.83868333,20-Sep,,
222,-66.79903833,44.83860333,20-Sep,,
223,-66.79879833,44.83837833,20-Sep,,
224,-66.79872833,44.83825333,20-Sep,,
225,-66.79874833,44.83815333,20-Sep,,
226,-66.79839833,44.83803333,20-Sep,,
227,-66.79854167,44.83805,20-Sep,5,m6
228,-66.798905,44.83821,20-Sep,5,m6
229,-66.79901167,44.83828,20-Sep,5,m6
230,-66.79905,44.83835667,20-Sep,5,m6
231,-66.79901333,44.83849833,20-Sep,5,m6
232,-66.79870667,44.83893167,20-Sep,5,m6
233,-66.797875,44.83983667,20-Sep,5,m6
234,-66.79733667,44.84060833,20-Sep,5,m6
235,-66.797035,44.84095333,20-Sep,5,m6
236,-66.79679667,44.84137167,20-Sep,5,m6
237,-66.79562667,44.84298667,20-Sep,5,m6
238,-66.79472,44.84399167,20-Sep,5,m6
239,-66.794365,44.84447,20-Sep,5,m6
240,-66.79399333,44.84491167,20-Sep,5,m6
241,-66.793705,44.84517333,20-Sep,5,m6
242,-66.79329667,44.84567667,20-Sep,5,m6
243,-66.79311667,44.84585667,20-Sep,5,m6
244,-66.79279333,44.84601667,20-Sep,5,m6
245,-66.79231833,44.84632333,20-Sep,5,m6
246,-66.79197333,44.84662,20-Sep,5,m6
247,-66.79186,44.84668333,20-Sep,5,m6
248,-66.79162,44.84661167,20-Sep,,
249,-66.79129,44.84623833,20-Sep,,
250,-66.79079333,44.845865,20-Sep,,
251,-66.79057,44.84575,20-Sep,,
252,-66.79024667,44.84568,20-Sep,,
253,-66.790115,44.84562167,20-Sep,,
254,-66.79003833,44.84555,20-Sep,,
255,-66.79001667,44.84547,20-Sep,,
256,-66.79004833,44.84541333,20-Sep,,
257,-66.79012167,44.84539667,20-Sep,,
258,-66.79029667,44.84545667,20-Sep,,
259,-66.79071167,44.84575167,20-Sep,,
260,-66.79118333,44.84614167,20-Sep,,
261,-66.79160333,44.8466,20-Sep,,
262,-66.791875,44.84682667,20-Sep,,
263,-66.79200667,44.84689167,20-Sep,,
264,-66.79223,44.84692667,20-Sep,,
265,-66.79236167,44.84647667,20-Sep,,
266,-66.79249167,44.84637833,20-Sep,,
267,-66.79250667,44.84633667,20-Sep,,
268,-66.79235,44.84630833,20-Sep,,
269,-66.79248,44.84620333,20-Sep,,
270,-66.79256667,44.84607,20-Sep,,
271,-66.79257333,44.845895,20-Sep,,
272,-66.79260167,44.84583667,20-Sep,,
273,-66.79280833,44.84580167,20-Sep,,
274,-66.79306,44.84556667,20-Sep,,
275,-66.79319333,44.8455,20-Sep,,
276,-66.79332833,44.84547833,20-Sep,,
277,-66.79344167,44.84551333,20-Sep,,
278,-66.79354667,44.84547,20-Sep,,
279,-66.79383667,44.84512167,20-Sep,,
280,-66.79431167,44.84438333,20-Sep,,
281,-66.79439833,44.84399333,20-Sep,,
282,-66.79452,44.84386333,20-Sep,,
283,-66.79454833,44.84354667,20-Sep,,
284,-66.79459333,44.84346167,20-Sep,,
285,-66.79469333,44.84344833,20-Sep,,
286,-66.79479667,44.84352667,20-Sep,,
287,-66.79479,44.84362833,20-Sep,,
288,-66.79415667,44.84417167,20-Sep,,
289,-66.79352333,44.84478,20-Sep,,
290,-66.79312333,44.84522,20-Sep,,
291,-66.79219667,44.84635667,20-Sep,,
292,-66.78939333,44.85011333,20-Sep,,
293,-66.788665,44.85099667,20-Sep,,
294,-66.78577167,44.85478,20-Sep,,
295,-66.785285,44.85549667,20-Sep,,
296,-66.78431333,44.856635,20-Sep,,
297,-66.78257167,44.858565,20-Sep,,
298,-66.780755,44.86042667,20-Sep,,
299,-66.78006167,44.86098333,20-Sep,,
300,-66.77992,44.861065,20-Sep,,
301,-66.77972667,44.861095,20-Sep,,
302,-66.77959833,44.86108,20-Sep,,
303,-66.77947,44.86102333,20-Sep,,
304,-66.77941833,44.860935,20-Sep,,
305,-66.779405,44.86079,20-Sep,,
306,-66.77948667,44.860645,20-Sep,,
307,-66.77961833,44.86053167,20-Sep,,
308,-66.77972333,44.86050667,20-Sep,,
309,-66.77981667,44.86053167,20-Sep,,
310,-66.77986833,44.86062,20-Sep,,
311,-66.779825,44.86076333,20-Sep,,
312,-66.77954167,44.86125,20-Sep,,
313,-66.779465,44.86132,20-Sep,,
314,-66.77936833,44.86130833,20-Sep,,
315,-66.77927667,44.86124,20-Sep,,
316,-66.77915833,44.86123,20-Sep,,
317,-66.77907167,44.86118167,20-Sep,,
318,-66.779035,44.861085,20-Sep,,
319,-66.77908833,44.86087667,20-Sep,,
320,-66.77943833,44.86049833,20-Sep,,
321,-66.77956167,44.860245,20-Sep,,
322,-66.77987333,44.859805,20-Sep,,
323,-66.78016667,44.85945667,20-Sep,,
324,-66.78055667,44.85918167,20-Sep,,
325,-66.78069,44.859045,20-Sep,,
326,-66.78075167,44.858875,20-Sep,,
327,-66.78072,44.85880833,20-Sep,,
328,-66.780915,44.85848333,20-Sep,,
329,-66.78116,44.85822667,20-Sep,,
330,-66.781265,44.85816667,20-Sep,,
331,-66.78137833,44.85814833,20-Sep,,
332,-66.78152,44.858185,20-Sep,,
333,-66.781585,44.85826333,20-Sep,,
334,-66.78157333,44.85837,20-Sep,,
335,-66.78089333,44.85907833,20-Sep,,
336,-66.78007333,44.86030333,20-Sep,,
337,-66.77997167,44.86041333,20-Sep,,
338,-66.77986333,44.86043667,20-Sep,,
339,-66.77961667,44.86039833,20-Sep,,
340,-66.779455,44.86033667,20-Sep,,
341,-66.77932167,44.860225,20-Sep,,
342,-66.77926333,44.86010167,20-Sep,,
343,-66.77930167,44.85999833,20-Sep,,
344,-66.7794,44.85995667,20-Sep,,
345,-66.77978167,44.86001667,20-Sep,,
346,-66.77994167,44.86007667,20-Sep,,
347,-66.78002333,44.86018,20-Sep,,
348,-66.78000667,44.8603,20-Sep,,
349,-66.77973667,44.86063333,20-Sep,,
350,-66.779495,44.86084333,20-Sep,,
351,-66.77939833,44.86089167,20-Sep,,
352,-66.77910833,44.860945,20-Sep,6,m7
353,-66.77897833,44.86092833,20-Sep,6,m7
354,-66.778895,44.86086833,20-Sep,6,m7
355,-66.77890833,44.86074167,20-Sep,6,m7
356,-66.77907167,44.86052167,20-Sep,6,m7
357,-66.77915667,44.86047,20-Sep,6,m7
358,-66.77925833,44.86046,20-Sep,6,m7
359,-66.77937167,44.860525,20-Sep,6,m7
360,-66.77939333,44.86062167,20-Sep,6,m7
361,-66.779105,44.86104333,20-Sep,6,m7
362,-66.77894167,44.86138833,20-Sep,6,m7
363,-66.778115,44.862425,20-Sep,6,m7
364,-66.77723,44.86378667,20-Sep,6,m7
365,-66.77694,44.864335,20-Sep,6,m7
366,-66.77655667,44.86488,20-Sep,6,m7
367,-66.77554667,44.86666167,20-Sep,6,m7
368,-66.77514833,44.86743167,20-Sep,6,m7
369,-66.77478,44.86860333,20-Sep,6,m7
370,-66.77432167,44.869805,20-Sep,6,m7
371,-66.77409167,44.870285,20-Sep,6,m7
372,-66.77393333,44.87046833,20-Sep,6,m7
373,-66.77379167,44.8705,20-Sep,,
374,-66.773615,44.87047833,20-Sep,,
375,-66.77346167,44.87041833,20-Sep,,
376,-66.77339667,44.870345,20-Sep,,
377,-66.77339,44.87025333,20-Sep,,
378,-66.77359667,44.87008,20-Sep,,
379,-66.77390667,44.86996167,20-Sep,,
380,-66.77378167,44.869945,20-Sep,,
381,-66.77384667,44.86991,20-Sep,,
382,-66.77396,44.86992833,20-Sep,,
383,-66.774035,44.86999,20-Sep,,
384,-66.77406,44.87009167,20-Sep,,
385,-66.77393833,44.87011,20-Sep,,
386,-66.77385167,44.870175,20-Sep,,
387,-66.773755,44.87051667,20-Sep,,
388,-66.77371667,44.87048,20-Sep,,
389,-66.77389667,44.87046,20-Sep,,
390,-66.77413,44.87029333,20-Sep,,
391,-66.77476,44.86994167,20-Sep,,
392,-66.775155,44.86986333,20-Sep,,
393,-66.77475333,44.86993,20-Sep,,
394,-66.77465833,44.86992167,20-Sep,,
395,-66.77490333,44.86977,20-Sep,,
396,-66.77501167,44.86961333,20-Sep,,
397,-66.77518167,44.86952833,20-Sep,,
398,-66.775305,44.86954833,20-Sep,,
399,-66.77586833,44.86915,20-Sep,,
400,-66.77594667,44.869135,20-Sep,,
401,-66.77588667,44.86918167,20-Sep,,
402,-66.775945,44.86918833,20-Sep,,
403,-66.77608333,44.86909167,20-Sep,,
404,-66.77625,44.86885833,20-Sep,,
405,-66.77629,44.868845,20-Sep,,
406,-66.77629,44.86893833,20-Sep,,
407,-66.77635667,44.86899167,20-Sep,,
408,-66.776415,44.86898833,20-Sep,,
409,-66.776365,44.86890667,20-Sep,,
410,-66.77625,44.868865,20-Sep,,
411,-66.77608167,44.86888667,20-Sep,,
412,-66.77586333,44.868985,20-Sep,,
413,-66.77541833,44.86926,20-Sep,,
414,-66.77428333,44.870215,20-Sep,,
415,-66.773455,44.87100833,20-Sep,,
416,-66.77243667,44.87208,20-Sep,,
417,-66.76545,44.87997667,20-Sep,,
418,-66.76414167,44.88154833,20-Sep,,
419,-66.76330167,44.882705,20-Sep,,
420,-66.76300167,44.88320833,20-Sep,,
421,-66.762435,44.88450167,20-Sep,,
422,-66.76088167,44.88720167,20-Sep,,
423,-66.75966167,44.889495,20-Sep,,
424,-66.75923833,44.89023,20-Sep,,
425,-66.75901667,44.89053,20-Sep,,
426,-66.75872333,44.890705,20-Sep,,
427,-66.75848333,44.89095833,20-Sep,,
428,-66.75819833,44.89120667,20-Sep,,
429,-66.75801833,44.89123833,20-Sep,,
430,-66.757855,44.89122167,20-Sep,,
431,-66.75775667,44.89115167,20-Sep,,
432,-66.75775,44.891075,20-Sep,,
433,-66.75788667,44.89090833,20-Sep,,
434,-66.75822667,44.89064,20-Sep,,
435,-66.75905833,44.890125,20-Sep,,
436,-66.75926167,44.89003667,20-Sep,,
437,-66.75937667,44.89001833,20-Sep,,
438,-66.75944,44.89004667,20-Sep,,
439,-66.759455,44.89011833,20-Sep,,
440,-66.75939167,44.890205,20-Sep,,
441,-66.75909833,44.890385,20-Sep,,
442,-66.75897667,44.890535,20-Sep,,
443,-66.75859667,44.89069333,20-Sep,,
444,-66.75857667,44.890775,20-Sep,,
445,-66.75836,44.89092833,20-Sep,,
446,-66.75849,44.89093833,20-Sep,,
447,-66.759175,44.89137167,20-Sep,,
448,-66.76048,44.89197333,20-Sep,,
449,-66.76103167,44.8923,20-Sep,,
450,-66.76225167,44.89314,20-Sep,,
451,-66.76432667,44.89426167,20-Sep,,
452,-66.764715,44.89451,20-Sep,,
453,-66.7648,44.89461333,20-Sep,,
454,-66.76485167,44.894775,20-Sep,,
455,-66.76482167,44.89488667,20-Sep,,
456,-66.764695,44.89504,20-Sep,,
457,-66.764345,44.89527333,20-Sep,,
458,-66.76373167,44.89558833,20-Sep,,
459,-66.76334333,44.89586833,20-Sep,,
460,-66.76315,44.896105,20-Sep,,
461,-66.76301167,44.89636,20-Sep,,
462,-66.762935,44.89669833,20-Sep,,
463,-66.76283667,44.89687833,20-Sep,,
464,-66.762705,44.89697333,20-Sep,,
465,-66.76251333,44.89702667,20-Sep,,
466,-66.762345,44.897015,20-Sep,,
467,-66.76211,44.896895,20-Sep,,
468,-66.76192167,44.89695333,20-Sep,,
469,-66.761775,44.89696,20-Sep,,
470,-66.76157333,44.896905,20-Sep,,
471,-66.76145667,44.89683667,20-Sep,,
472,-66.76141667,44.89678833,20-Sep,,
473,-66.76146167,44.89677333,20-Sep,,
474,-66.76145833,44.89672833,20-Sep,,
475,-66.76042833,44.897015,20-Sep,,
476,-66.76071833,44.89664333,20-Sep,,
477,-66.76130167,44.89605333,20-Sep,,
478,-66.76209833,44.894795,20-Sep,,
479,-66.763605,44.893125,20-Sep,,
480,-66.76496333,44.89126667,20-Sep,,
481,-66.76699667,44.88871833,20-Sep,,
482,-66.76795833,44.887265,20-Sep,,
483,-66.76968,44.88516833,20-Sep,,
484,-66.77018,44.88463,20-Sep,,
485,-66.76998167,44.88465833,20-Sep,,
486,-66.769675,44.88464333,20-Sep,,
487,-66.76974167,44.88459,20-Sep,,
488,-66.76993,44.88460167,20-Sep,,
489,-66.77031167,44.88475,20-Sep,,
490,-66.77040333,44.884815,20-Sep,,
491,-66.77042667,44.88492,20-Sep,,
492,-66.77039,44.88499167,20-Sep,,
493,-66.77030333,44.88504667,20-Sep,,
494,-66.77014333,44.88506667,20-Sep,,
495,-66.77004,44.88503667,20-Sep,,
496,-66.76984,44.884815,20-Sep,,
497,-66.76967,44.884705,20-Sep,,
498,-66.76902,44.88474,20-Sep,,
499,-66.76858167,44.88474,20-Sep,,
500,-66.76784333,44.88462333,20-Sep,,
501,-66.76669667,44.88437167,20-Sep,,
502,-66.76646333,44.88429333,20-Sep,,
503,-66.76637,44.88423833,20-Sep,,
504,-66.76638167,44.884185,20-Sep,,
505,-66.76645167,44.88418667,20-Sep,,
506,-66.76676167,44.884545,20-Sep,,
507,-66.76758667,44.884895,20-Sep,,
508,-66.768455,44.88516167,20-Sep,,
509,-66.76890167,44.885195,20-Sep,,
510,-66.76913667,44.88517667,20-Sep,,
511,-66.769385,44.8851,20-Sep,,
512,-66.76962167,44.88488,20-Sep,,
513,-66.76975,44.88479833,20-Sep,,
514,-66.76985667,44.88478,20-Sep,,
515,-66.76992833,44.88481333,20-Sep,,
516,-66.76995,44.884885,20-Sep,,
517,-66.769905,44.88494333,20-Sep,,
518,-66.76933833,44.88497833,20-Sep,,
519,-66.76911833,44.88501167,20-Sep,,
520,-66.768925,44.88510833,20-Sep,,
521,-66.76823667,44.88570167,20-Sep,,
522,-66.76784333,44.88610833,20-Sep,,
523,-66.76701333,44.88676,20-Sep,,
524,-66.76528167,44.88833667,20-Sep,,
525,-66.76453667,44.88896167,20-Sep,,
526,-66.764375,44.88905833,20-Sep,,
527,-66.76413,44.88912667,20-Sep,,
528,-66.76370667,44.88914667,20-Sep,,
529,-66.76343833,44.88920167,20-Sep,,
530,-66.76188,44.88975167,20-Sep,,
531,-66.76071333,44.89022667,20-Sep,,
532,-66.75915667,44.89073,20-Sep,,
533,-66.75873,44.8909,20-Sep,,
534,-66.75824,44.89117167,20-Sep,,
535,-66.75795167,44.89127833,20-Sep,,
536,-66.75765833,44.89134333,20-Sep,,
537,-66.75720667,44.891365,20-Sep,,
538,-66.75707,44.89135333,20-Sep,,
539,-66.75693167,44.891295,20-Sep,,
540,-66.75688333,44.89120333,20-Sep,,
541,-66.75697333,44.891055,20-Sep,,
542,-66.75711167,44.89096833,20-Sep,,
543,-66.75789833,44.89088833,20-Sep,,
544,-66.75817333,44.890815,20-Sep,,
545,-66.75833333,44.89069667,20-Sep,,
546,-66.75923,44.88975,20-Sep,,
547,-66.75971833,44.88915667,20-Sep,,
548,-66.76069,44.88821,20-Sep,,
549,-66.760795,44.88813667,20-Sep,,
550,-66.760915,44.88813333,20-Sep,,
551,-66.761005,44.88820167,20-Sep,,
552,-66.76103167,44.88831167,20-Sep,,
553,-66.7609,44.88850333,20-Sep,,
554,-66.76061833,44.88873333,20-Sep,,
555,-66.76012333,44.889295,20-Sep,,
556,-66.75962833,44.88974667,20-Sep,,
557,-66.75924167,44.890205,20-Sep,,
558,-66.75916333,44.89026833,20-Sep,,
559,-66.75875833,44.89032667,20-Sep,,
560,-66.75854667,44.890325,20-Sep,,
561,-66.75841333,44.89027333,20-Sep,,
562,-66.75836667,44.89021667,20-Sep,,
563,-66.75839333,44.89015333,20-Sep,,
564,-66.759015,44.89005333,20-Sep,,
565,-66.75936,44.88995,20-Sep,,
566,-66.75948333,44.88986,20-Sep,,
567,-66.759805,44.88936667,20-Sep,,
568,-66.76104167,44.88791167,20-Sep,,
569,-66.76114333,44.887845,20-Sep,,
570,-66.76131667,44.887825,20-Sep,,
571,-66.76146167,44.887865,20-Sep,,
572,-66.76154,44.88796167,20-Sep,,
573,-66.76153167,44.88806667,20-Sep,,
574,-66.76144667,44.8882,20-Sep,,
575,-66.76130333,44.88829667,20-Sep,,
576,-66.76113167,44.888355,20-Sep,,
577,-66.76075667,44.88838667,20-Sep,,
578,-66.76067333,44.888425,20-Sep,,
579,-66.76063167,44.88850833,20-Sep,,
580,-66.76068833,44.888605,20-Sep,,
581,-66.76083,44.88867167,20-Sep,,
582,-66.76103167,44.88868833,20-Sep,,
583,-66.76125833,44.88865333,20-Sep,,
584,-66.76147167,44.888565,20-Sep,,
585,-66.76206667,44.88816667,20-Sep,,
586,-66.7626,44.88789333,20-Sep,,
587,-66.76309167,44.88769,20-Sep,,
588,-66.76387333,44.88744333,20-Sep,,
589,-66.76434333,44.88721833,20-Sep,,
590,-66.765485,44.886505,20-Sep,,
591,-66.76852833,44.88473,20-Sep,,
592,-66.76933833,44.88438667,20-Sep,,
593,-66.76977333,44.884315,20-Sep,7,m9
594,-66.77010333,44.884305,20-Sep,7,m9
595,-66.770315,44.88433667,20-Sep,7,m9
596,-66.77044333,44.88440833,20-Sep,7,m9
597,-66.77047667,44.88452,20-Sep,7,m9
598,-66.770385,44.88468,20-Sep,7,m9
599,-66.77019,44.88484833,20-Sep,7,m9
600,-66.76995167,44.884975,20-Sep,7,m9
601,-66.767705,44.88688333,20-Sep,7,m9
602,-66.76643333,44.88803667,20-Sep,7,m9
603,-66.76250667,44.89124,20-Sep,7,m9
604,-66.76167667,44.89196833,20-Sep,7,m9
605,-66.76143,44.89214833,20-Sep,7,m9
606,-66.76126,44.892215,20-Sep,7,m9
607,-66.760965,44.89219333,20-Sep,7,m9
608,-66.760825,44.89222167,20-Sep,7,m9
609,-66.76068333,44.89234333,20-Sep,7,m9
610,-66.760425,44.89280167,20-Sep,7,m9
611,-66.75998167,44.89391833,20-Sep,7,m9
612,-66.759595,44.89475833,20-Sep,,
613,-66.75951167,44.89485833,20-Sep,,
614,-66.75938833,44.8949,20-Sep,,
615,-66.75926667,44.89488667,20-Sep,,
616,-66.75919,44.89483167,20-Sep,,
617,-66.7592,44.894715,20-Sep,,
