Data Start: 2020-09-24 19:26:16
Data End: 2020-09-24 19:46:51
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
19:26:16	0	0.1	0	0.0000	0.0000	0.00	
19:26:17	0	0.2	0	0.0000	0.0000	0.00	
19:26:18	0	0.1	0	0.0000	0.0000	0.00	
19:26:19	0	0.1	0	0.0000	0.0000	0.00	
19:26:20	0	0.1	0	0.0000	0.0000	0.00	
19:26:21	0	0.1	0	0.0000	0.0000	0.00	
19:26:22	0	0.1	0	0.0000	0.0000	0.00	
19:26:23	0	0.1	0	0.0000	0.0000	0.00	
19:26:24	0	0.1	0	0.0000	0.0000	0.00	
19:26:25	0	0.1	0	0.0000	0.0000	0.00	
19:26:26	0	0.1	0	0.0000	0.0000	0.00	
19:26:27	0	0.1	0	0.0000	0.0000	0.00	
19:26:28	0	0.1	0	0.0000	0.0000	0.00	
19:26:29	0	0.1	0	0.0000	0.0000	0.00	
19:26:30	0	0.1	0	0.0000	0.0000	0.00	
19:26:31	0	0.1	0	0.0000	0.0000	0.00	
19:26:32	0	0.0	0	0.0000	0.0000	0.00	
19:26:33	0	0.1	0	0.0000	0.0000	0.00	
19:26:34	0	0.1	0	0.0000	0.0000	0.00	
19:26:35	0	0.0	0	0.0000	0.0000	0.00	
19:26:36	0	0.0	0	0.0000	0.0000	0.00	
19:26:37	0	0.0	0	0.0000	0.0000	0.00	
19:26:38	0	0.0	0	0.0000	0.0000	0.00	
19:26:39	0	0.0	0	0.0000	0.0000	0.00	
19:26:40	0	0.0	0	0.0000	0.0000	0.00	
19:26:41	0	0.0	0	0.0000	0.0000	0.00	
19:26:42	0	0.1	0	0.0000	0.0000	0.00	
19:26:43	0	0.0	0	0.0000	0.0000	0.00	
19:26:44	0	0.1	0	0.0000	0.1000	0.00	
19:26:45	0	0.1	0	0.0000	0.1000	0.00	
19:26:46	0	0.1	0	0.1000	0.0000	0.00	
19:26:47	0	0.1	0	0.1000	0.0000	0.00	
19:26:48	0	0.1	0	0.0000	0.0000	0.00	
19:26:49	0	0.1	0	0.0000	0.0000	0.00	
19:26:50	0	0.1	0	0.0000	0.0000	0.00	
19:26:51	0	0.1	0	0.0000	0.0000	0.00	
19:26:52	0	0.1	0	0.0000	0.0000	0.00	
19:26:53	0	0.1	0	0.0000	0.0000	0.00	
19:26:54	0	0.1	0	0.0000	0.0000	0.00	
19:26:55	0	0.1	0	0.0000	0.0000	0.00	
19:26:56	0	0.1	0	0.1000	0.0000	0.00	
19:26:57	0	0.1	0	0.1000	0.0000	0.00	
19:26:58	0	0.1	0	0.0000	0.0000	0.00	
19:26:59	0	0.1	0	0.0000	0.0000	0.00	
19:27:00	0	0.1	0	0.0000	0.0000	0.00	
19:27:01	0	0.1	0	0.1000	0.0000	0.00	
19:27:02	0	0.1	0	0.1000	0.0000	0.00	
19:27:03	0	0.1	0	0.0000	0.0000	0.00	
19:27:04	0	0.1	0	0.0000	0.0000	0.00	
19:27:05	0	0.1	0	0.5000	0.0000	0.00	
19:27:06	0	0.1	0	0.9000	0.1000	900.00	
19:27:07	0	0.1	0	1.1000	0.3000	366.67	
19:27:08	0	0.1	1	1.6000	1.2000	133.33	
19:27:09	0	0.1	2	2.3000	2.4000	95.83	
19:27:10	0	0.1	2	3.3000	3.2000	103.12	
19:27:11	0	0.1	3	3.4000	3.6000	94.44	
19:27:12	0	0.1	4	3.1000	2.9000	106.90	
19:27:13	0	0.1	5	3.3000	2.8000	117.86	
19:27:14	0	0.1	6	3.6000	3.5000	102.86	
19:27:15	0	0.1	7	4.1000	3.4000	120.59	
19:27:16	0	0.1	8	4.7000	3.8000	123.68	
19:27:17	0	0.1	9	4.8000	4.4000	109.09	
19:27:18	0	0.1	11	4.9000	4.1000	119.51	
19:27:19	0	0.1	12	5.0000	3.8000	131.58	
19:27:20	0	0.1	13	4.4000	3.5000	125.71	
19:27:21	0	0.0	14	4.0000	3.2000	125.00	
19:27:22	0	0.1	15	4.1000	2.7000	151.85	
19:27:23	0	0.1	16	3.9000	1.6000	243.75	
19:27:24	0	0.1	17	3.5000	1.1000	318.18	
19:27:25	0	0.1	17	3.2000	0.6000	533.33	
19:27:26	0	0.1	18	2.9000	0.0000	0.00	
19:27:27	0	0.0	18	1.9000	0.0000	0.00	
19:27:28	0	0.0	19	2.2000	1.3000	169.23	
19:27:29	0	0.0	20	3.1000	2.1000	147.62	
19:27:30	0	0.0	20	1.4000	0.8000	175.00	
19:27:31	0	0.0	21	1.5000	0.8000	187.50	
19:27:32	0	0.1	22	3.3000	1.6000	206.25	
19:27:33	0	0.0	23	4.0000	1.3000	307.69	
19:27:34	0	0.0	24	4.4000	0.9000	488.89	
19:27:35	0	0.0	25	4.7000	0.8000	587.50	
19:27:36	0	0.0	26	4.3000	1.0000	430.00	
19:27:37	0	0.0	27	4.4000	1.8000	244.44	
19:27:38	0	0.0	28	4.1000	2.1000	195.24	
19:27:39	0	0.1	29	3.3000	1.0000	330.00	
19:27:40	0	0.1	30	4.4000	1.2000	366.67	
19:27:41	0	0.1	31	5.1000	1.8000	283.33	
19:27:42	0	0.1	33	4.7000	1.7000	276.47	
19:27:43	0	0.1	33	3.7000	1.0000	370.00	
19:27:44	0	0.1	33	1.5000	0.1000	1500.00	
19:27:45	0	0.1	33	0.1000	0.0000	0.00	
19:27:46	0	0.1	33	0.0000	0.0000	0.00	
19:27:47	0	0.1	33	0.0000	0.0000	0.00	
19:27:48	0	0.1	33	0.0000	0.0000	0.00	
19:27:49	0	0.1	33	0.0000	0.1000	0.00	
19:27:50	0	0.0	34	0.6000	0.5000	120.00	
19:27:51	0	0.2	34	1.3000	0.8000	162.50	
19:27:52	0	0.6	34	1.4000	1.0000	140.00	
19:27:53	0	1.3	35	1.6000	1.2000	133.33	
19:27:54	0	1.8	35	1.6000	1.3000	123.08	
19:27:55	0	2.6	36	1.6000	1.4000	114.29	
19:27:56	0	3.1	36	1.4000	1.4000	100.00	
19:27:57	0	3.7	36	1.3000	1.2000	108.33	
19:27:58	0	4.4	37	1.3000	1.0000	130.00	
19:27:59	0	5.0	37	1.4000	1.0000	140.00	
19:28:00	0	5.7	37	1.2000	1.0000	120.00	
19:28:01	0	6.4	37	1.0000	0.8000	125.00	
19:28:02	0	6.8	38	1.0000	0.9000	111.11	
19:28:03	0	7.6	38	1.0000	1.0000	100.00	
19:28:04	0	8.4	38	1.0000	0.8000	125.00	
19:28:05	0	9.0	38	1.0000	0.8000	125.00	
19:28:06	0	9.8	39	1.0000	1.0000	100.00	
19:28:07	0	10.5	39	1.0000	1.0000	100.00	
