Data Start: 2020-09-20 16:52:31
Data End: 2020-09-20 17:09:31
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
16:52:31	0	0.2	0	0.2000	0.0000	0.00	
16:52:32	0	0.2	0	0.2000	0.0000	0.00	
16:52:33	0	0.2	0	0.0000	0.0000	0.00	
16:52:34	0	0.2	0	0.0000	0.1000	0.00	
16:52:35	0	0.2	0	0.0000	0.3000	0.00	
16:52:36	0	0.2	0	0.0000	0.3000	0.00	
16:52:37	0	0.2	0	0.0000	0.2000	0.00	
16:52:38	0	0.2	0	0.0000	0.3000	0.00	
16:52:39	0	0.2	0	0.0000	0.2000	0.00	
16:52:40	0	0.2	0	0.0000	0.1000	0.00	
16:52:41	0	0.2	0	0.0000	0.3000	0.00	
16:52:42	0	0.2	0	0.0000	0.5000	0.00	
16:52:43	0	0.2	0	0.1000	0.5000	20.00	
16:52:44	0	0.2	0	0.1000	0.2000	50.00	
16:52:45	0	0.2	0	0.0000	0.1000	0.00	
16:52:46	0	0.2	0	0.0000	0.1000	0.00	
16:52:47	0	0.2	0	0.0000	0.5000	0.00	
16:52:48	0	0.2	0	0.0000	0.5000	0.00	
16:52:49	0	0.2	0	0.0000	0.3000	0.00	
16:52:50	0	0.2	0	0.0000	0.3000	0.00	
16:52:51	0	0.2	0	0.0000	0.5000	0.00	
16:52:52	0	0.2	0	0.0000	0.3000	0.00	
16:52:53	0	0.1	0	0.0000	0.0000	0.00	
16:52:54	0	0.2	0	0.0000	0.0000	0.00	
16:52:55	0	0.2	0	0.0000	0.0000	0.00	
16:52:56	0	0.2	0	0.0000	0.2000	0.00	
16:52:57	0	0.2	0	0.0000	0.6000	0.00	
16:52:58	0	0.2	0	0.0000	0.4000	0.00	
16:52:59	0	0.2	0	0.0000	0.0000	0.00	
16:53:00	0	0.2	0	0.0000	0.0000	0.00	
16:53:01	0	0.2	0	0.0000	0.0000	0.00	
16:53:02	0	0.2	0	0.0000	0.0000	0.00	
16:53:03	0	0.2	0	0.0000	0.0000	0.00	
16:53:04	0	0.2	0	0.0000	0.1000	0.00	
16:53:05	0	0.2	0	0.0000	0.1000	0.00	
16:53:06	0	0.2	0	0.0000	0.0000	0.00	
16:53:07	0	0.2	0	0.0000	0.1000	0.00	
16:53:08	0	0.2	0	0.0000	0.1000	0.00	
16:53:09	0	0.2	0	0.0000	0.1000	0.00	
16:53:10	0	0.2	0	0.0000	0.0000	0.00	
16:53:11	0	0.2	0	0.0000	0.0000	0.00	
16:53:12	0	0.2	0	0.1000	0.0000	0.00	
16:53:13	0	0.2	0	0.1000	0.0000	0.00	
16:53:14	0	0.3	0	0.0000	0.0000	0.00	
16:53:15	0	0.2	0	0.1000	0.0000	0.00	
16:53:16	0	0.2	0	0.1000	0.0000	0.00	
16:53:17	0	0.2	0	0.1000	0.0000	0.00	
16:53:18	0	0.2	0	1.4000	0.0000	0.00	
16:53:19	0	0.2	1	1.6000	0.1000	1600.00	
16:53:20	0	0.2	1	0.9000	0.2000	450.00	
16:53:21	0	0.2	1	1.1000	0.1000	1100.00	
16:53:22	0	0.2	1	0.5000	0.0000	0.00	
16:53:23	0	0.2	1	0.6000	0.2000	300.00	
16:53:24	0	0.2	2	1.6000	0.2000	800.00	
16:53:25	0	0.2	2	1.0000	0.0000	0.00	
16:53:26	0	0.2	2	0.1000	0.1000	100.00	
16:53:27	0	0.2	2	0.1000	0.1000	100.00	
16:53:28	0	0.2	2	0.0000	0.0000	0.00	
16:53:29	0	0.2	2	0.0000	0.0000	0.00	
16:53:30	0	0.2	2	0.8000	0.8000	100.00	
16:53:31	0	0.2	3	2.1000	1.9000	110.53	
16:53:32	0	0.2	4	2.8000	2.5000	112.00	
16:53:33	0	0.2	4	1.7000	2.0000	85.00	
16:53:34	0	0.3	4	0.3000	1.0000	30.00	
16:53:35	0	0.2	4	0.4000	0.6000	66.67	
16:53:36	0	0.2	4	0.9000	0.2000	450.00	
16:53:37	0	0.3	4	0.7000	0.0000	0.00	
16:53:38	0	0.2	4	0.2000	0.2000	100.00	
16:53:39	0	0.3	4	0.1000	0.3000	33.33	
16:53:40	0	0.3	4	0.0000	0.1000	0.00	
16:53:41	0	0.2	5	0.1000	0.1000	100.00	
16:53:42	0	0.2	5	0.1000	0.1000	100.00	
16:53:43	0	0.2	5	0.0000	0.0000	0.00	
16:53:44	0	0.2	5	0.1000	0.0000	0.00	
16:53:45	0	0.2	5	0.1000	0.0000	0.00	
16:53:46	0	0.2	5	0.0000	0.1000	0.00	
