Data Start: 2020-09-20 16:16:21
Data End: 2020-09-20 16:40:41
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
16:16:21	0	0.0	0	0.0000	0.0000	0.00	
16:16:22	0	0.0	0	0.0000	0.0000	0.00	
16:16:23	0	0.0	0	0.0000	0.0000	0.00	
16:16:24	0	0.0	0	0.0000	0.1000	0.00	
16:16:25	0	0.0	0	0.0000	0.1000	0.00	
16:16:26	0	0.1	0	0.1000	0.3000	33.33	
16:16:27	0	0.0	0	0.5000	1.1000	45.45	
16:16:28	0	0.0	1	2.3000	1.9000	121.05	
16:16:29	0	0.0	1	3.3000	2.5000	132.00	
16:16:30	0	0.0	2	3.1000	2.7000	114.81	
16:16:31	0	0.0	3	3.0000	2.6000	115.38	
16:16:32	0	0.0	4	3.1000	2.7000	114.81	
16:16:33	0	0.0	4	2.3000	2.7000	85.19	
16:16:34	0	0.0	4	0.6000	1.4000	42.86	
16:16:35	0	0.0	4	0.1000	0.4000	25.00	
16:16:36	0	0.0	4	0.3000	0.6000	50.00	
16:16:37	0	0.0	4	0.3000	0.5000	60.00	
16:16:38	0	0.0	4	0.0000	0.1000	0.00	
16:16:39	0	0.0	4	0.0000	0.1000	0.00	
16:16:40	0	0.0	4	0.0000	0.4000	0.00	
16:16:41	0	0.0	4	0.0000	0.4000	0.00	
16:16:42	0	0.1	4	0.0000	0.1000	0.00	
16:16:43	0	0.1	4	0.0000	0.0000	0.00	
16:16:44	0	0.1	4	0.0000	0.0000	0.00	
16:16:45	0	0.1	4	0.0000	0.1000	0.00	
16:16:46	0	0.1	4	0.0000	0.2000	0.00	
16:16:47	0	0.1	4	0.0000	0.1000	0.00	
16:16:48	0	0.1	4	0.0000	0.0000	0.00	
16:16:49	0	0.1	4	0.0000	0.1000	0.00	
16:16:50	0	0.1	4	0.0000	0.5000	0.00	
16:16:51	0	0.1	4	0.0000	0.5000	0.00	
16:16:52	0	0.1	4	0.0000	0.1000	0.00	
16:16:53	0	0.1	4	0.0000	0.1000	0.00	
16:16:54	0	0.1	4	0.0000	0.1000	0.00	
16:16:55	0	0.1	4	0.0000	0.1000	0.00	
16:16:56	0	0.1	4	0.0000	0.2000	0.00	
16:16:57	0	0.1	4	0.0000	0.3000	0.00	
16:16:58	0	0.1	4	0.0000	0.4000	0.00	
16:16:59	0	0.1	4	0.0000	1.6000	0.00	
16:17:00	0	0.1	4	0.0000	2.7000	0.00	
16:17:01	0	0.1	4	0.0000	1.8000	0.00	
16:17:02	0	0.1	4	0.0000	0.4000	0.00	
16:17:03	0	0.1	4	0.0000	0.1000	0.00	
16:17:04	0	0.1	4	0.0000	0.1000	0.00	
16:17:05	0	0.1	4	0.0000	0.0000	0.00	
16:17:06	0	0.1	4	0.0000	0.1000	0.00	
16:17:07	0	0.1	4	0.1000	0.2000	50.00	
16:17:08	0	0.1	4	0.1000	0.4000	25.00	
16:17:09	0	0.1	4	0.3000	0.6000	50.00	
16:17:10	0	0.1	4	0.3000	0.4000	75.00	
16:17:11	0	0.1	5	0.1000	0.2000	50.00	
16:17:12	0	0.0	5	0.9000	1.0000	90.00	
16:17:13	0	0.1	5	0.9000	1.2000	75.00	
16:17:14	0	0.1	5	0.1000	0.3000	33.33	
16:17:15	0	0.0	5	0.0000	0.1000	0.00	
16:17:16	0	0.0	5	0.0000	0.1000	0.00	
16:17:17	0	0.1	5	0.0000	0.0000	0.00	
16:17:18	0	0.1	5	0.0000	0.1000	0.00	
16:17:19	0	0.1	5	0.0000	0.1000	0.00	
16:17:20	0	0.0	5	0.8000	0.3000	266.67	
16:17:21	0	0.0	6	1.1000	0.3000	366.67	
16:17:22	0	0.0	6	0.6000	0.1000	600.00	
16:17:23	0	0.0	7	2.1000	1.0000	210.00	
16:17:24	0	0.0	7	3.1000	1.2000	258.33	
16:17:25	0	0.0	7	1.8000	0.3000	600.00	
16:17:26	0	0.0	7	0.4000	0.0000	0.00	
16:17:27	0	0.0	7	0.0000	0.1000	0.00	
16:17:28	0	0.0	7	0.0000	0.1000	0.00	
16:17:29	0	0.0	7	0.0000	0.1000	0.00	
16:17:30	0	0.0	8	0.8000	0.9000	88.89	
16:17:31	0	0.0	8	1.0000	1.0000	100.00	
16:17:32	0	0.0	8	0.3000	0.2000	150.00	
16:17:33	0	0.1	8	0.0000	0.4000	0.00	
16:17:34	0	0.1	8	0.0000	0.5000	0.00	
16:17:35	0	0.1	8	0.1000	0.2000	50.00	
16:17:36	0	0.1	8	0.5000	0.7000	71.43	
16:17:37	0	0.1	8	0.5000	0.6000	83.33	
16:17:38	0	0.0	8	0.1000	0.1000	100.00	
16:17:39	0	0.0	8	0.3000	0.0000	0.00	
16:17:40	0	0.0	8	0.4000	0.1000	400.00	
16:17:41	0	0.0	8	0.1000	0.1000	100.00	
16:17:42	0	0.0	8	0.0000	0.0000	0.00	
16:17:43	0	0.0	8	0.0000	0.0000	0.00	
16:17:44	0	0.0	8	0.0000	0.1000	0.00	
16:17:45	0	0.0	8	0.0000	0.1000	0.00	
16:17:46	0	0.0	8	0.0000	0.0000	0.00	
16:17:47	0	0.0	8	0.0000	0.0000	0.00	
16:17:48	0	0.0	8	0.0000	0.0000	0.00	
16:17:49	0	0.0	8	0.0000	0.0000	0.00	
16:17:50	0	0.1	9	0.1000	0.5000	20.00	
16:17:51	0	0.5	9	0.8000	1.1000	72.73	
16:17:52	0	0.6	9	1.4000	1.2000	116.67	
16:17:53	0	0.8	10	1.3000	1.2000	108.33	
16:17:54	0	1.6	10	1.1000	0.9000	122.22	
16:17:55	0	1.8	10	1.6000	1.2000	133.33	
16:17:56	0	2.5	11	1.6000	1.5000	106.67	
16:17:57	0	3.3	11	1.2000	1.2000	100.00	
16:17:58	0	3.4	11	1.4000	1.2000	116.67	
16:17:59	0	4.0	11	1.1000	1.0000	110.00	
16:18:00	0	4.6	12	1.0000	0.9000	111.11	
16:18:01	0	5.1	12	1.1000	0.9000	122.22	
16:18:02	0	5.7	12	0.8000	1.0000	80.00	
16:18:03	0	5.9	12	1.0000	1.0000	100.00	
16:18:04	0	6.6	13	0.9000	1.0000	90.00	
16:18:05	0	7.2	13	0.9000	0.8000	112.50	
16:18:06	0	7.3	13	1.1000	0.9000	122.22	
16:18:07	0	8.0	13	1.0000	1.0000	100.00	
16:18:08	0	8.3	14	1.1000	1.1000	100.00	
16:18:09	0	8.8	14	1.2000	1.1000	109.09	
16:18:10	0	9.3	14	1.1000	1.0000	110.00	
16:18:11	0	9.6	15	1.3000	1.2000	108.33	
16:18:12	0	9.9	15	1.4000	1.2000	116.67	
16:18:13	0	10.6	15	1.1000	1.1000	100.00	
16:18:14	0	10.7	16	1.4000	1.2000	116.67	
16:18:15	0	11.1	16	1.4000	1.2000	116.67	
16:18:16	0	11.8	16	1.1000	1.1000	100.00	
16:18:17	0	11.8	17	1.4000	1.2000	116.67	
16:18:18	0	12.3	17	1.3000	1.2000	108.33	
16:18:19	0	12.7	17	1.1000	1.1000	100.00	
16:18:20	0	13.1	17	1.2000	1.0000	120.00	
16:18:21	0	13.3	18	1.2000	1.1000	109.09	
16:18:22	0	13.7	18	1.2000	1.1000	109.09	
16:18:23	0	13.9	18	1.2000	1.0000	120.00	
16:18:24	0	14.3	19	1.2000	1.0000	120.00	
16:18:25	0	14.4	19	1.3000	1.1000	118.18	
16:18:26	0	14.8	19	1.3000	1.2000	108.33	
16:18:27	0	15.3	20	1.2000	1.0000	120.00	
16:18:28	0	15.3	20	1.4000	1.1000	127.27	
16:18:29	0	15.8	20	1.3000	1.2000	108.33	
16:18:30	0	16.0	21	1.2000	1.1000	109.09	
16:18:31	0	16.3	21	1.4000	1.1000	127.27	
16:18:32	0	16.7	21	1.2000	1.0000	120.00	
16:18:33	0	17.0	21	1.1000	1.1000	100.00	
16:18:34	0	17.3	22	1.2000	1.1000	109.09	
16:18:35	0	18.0	22	1.2000	1.0000	120.00	
16:18:36	0	17.9	22	1.4000	1.1000	127.27	
16:18:37	0	18.6	23	1.0000	1.0000	100.00	
16:18:38	0	18.9	23	0.8000	0.8000	100.00	
16:18:39	0	19.1	23	1.3000	1.0000	130.00	
16:18:40	0	19.7	23	1.0000	1.0000	100.00	
16:18:41	0	19.9	24	1.0000	1.0000	100.00	
16:18:42	0	20.4	24	1.1000	1.0000	110.00	
16:18:43	0	20.7	24	1.0000	0.9000	111.11	
16:18:44	0	21.0	25	1.1000	1.0000	110.00	
16:18:45	0	21.5	25	1.1000	1.0000	110.00	
16:18:46	0	21.6	25	1.2000	1.0000	120.00	
16:18:47	0	22.1	25	1.1000	1.0000	110.00	
16:18:48	0	22.5	26	1.2000	1.0000	120.00	
16:18:49	0	22.7	26	1.3000	1.0000	130.00	
16:18:50	0	23.3	26	1.2000	1.0000	120.00	
16:18:51	0	23.6	27	1.2000	1.0000	120.00	
16:18:52	0	23.9	27	1.3000	1.0000	130.00	
16:18:53	0	24.3	27	1.2000	1.0000	120.00	
16:18:54	0	24.8	27	1.1000	1.0000	110.00	
16:18:55	0	24.9	28	1.2000	1.0000	120.00	
16:18:56	0	25.4	28	1.1000	0.9000	122.22	
16:18:57	0	25.7	28	1.0000	1.0000	100.00	
16:18:58	0	26.0	29	1.2000	1.0000	120.00	
16:18:59	0	26.3	29	1.2000	1.0000	120.00	
16:19:00	0	26.7	29	1.1000	1.0000	110.00	
16:19:01	0	26.9	29	1.2000	1.0000	120.00	
16:19:02	0	27.4	30	1.2000	1.0000	120.00	
16:19:03	0	27.6	30	1.2000	1.0000	120.00	
16:19:04	0	28.0	30	1.2000	1.0000	120.00	
16:19:05	0	28.4	31	1.1000	1.0000	110.00	
16:19:06	0	28.6	31	1.3000	1.0000	130.00	
16:19:07	0	29.0	31	1.2000	1.0000	120.00	
16:19:08	0	29.4	32	1.2000	1.0000	120.00	
16:19:09	0	29.6	32	1.3000	1.1000	118.18	
16:19:10	0	30.0	32	1.2000	1.0000	120.00	
16:19:11	0	30.4	32	1.2000	1.0000	120.00	
16:19:12	0	30.6	33	1.2000	1.0000	120.00	
16:19:13	0	30.8	33	1.2000	1.0000	120.00	
16:19:14	0	31.2	33	1.2000	1.0000	120.00	
16:19:15	0	31.5	34	1.2000	1.0000	120.00	
16:19:16	0	31.9	34	1.2000	1.0000	120.00	
16:19:17	0	32.4	34	1.2000	1.0000	120.00	
16:19:18	0	32.4	35	1.4000	1.0000	140.00	
16:19:19	0	32.9	35	1.2000	1.0000	120.00	
16:19:20	0	33.2	35	1.0000	1.0000	100.00	
16:19:21	0	33.4	35	1.2000	1.0000	120.00	
16:19:22	0	33.8	36	1.2000	1.0000	120.00	
16:19:23	0	34.1	36	1.2000	1.0000	120.00	
16:19:24	0	34.5	36	1.2000	1.0000	120.00	
16:19:25	0	34.7	37	1.3000	1.0000	130.00	
16:19:26	0	35.1	37	1.2000	1.0000	120.00	
16:19:27	0	35.5	37	1.2000	1.1000	109.09	
16:19:28	0	35.6	38	1.3000	1.1000	118.18	
16:19:29	0	36.0	38	1.2000	1.0000	120.00	
16:19:30	0	36.5	38	1.2000	1.0000	120.00	
16:19:31	0	36.6	39	1.4000	1.0000	140.00	
16:19:32	0	37.2	39	1.0000	1.0000	100.00	
16:19:33	0	37.5	39	1.2000	1.0000	120.00	
16:19:34	0	37.6	39	1.4000	1.0000	140.00	
16:19:35	0	38.2	40	1.0000	1.0000	100.00	
16:19:36	0	38.3	40	1.1000	1.0000	110.00	
16:19:37	0	38.7	40	1.2000	1.0000	120.00	
16:19:38	0	39.0	41	1.1000	1.0000	110.00	
16:19:39	0	39.5	41	1.2000	1.0000	120.00	
16:19:40	0	39.7	41	1.2000	1.0000	120.00	
16:19:41	0	39.9	41	1.3000	1.1000	118.18	
16:19:42	0	40.4	42	1.1000	1.0000	110.00	
16:19:43	0	40.7	42	1.2000	1.0000	120.00	
16:19:44	0	40.8	42	1.4000	1.1000	127.27	
16:19:45	0	41.5	43	1.1000	1.0000	110.00	
16:19:46	0	41.6	43	1.1000	1.0000	110.00	
16:19:47	0	42.0	43	1.2000	1.0000	120.00	
16:19:48	0	42.4	43	1.0000	1.0000	100.00	
16:19:49	0	42.7	44	1.2000	1.1000	109.09	
16:19:50	0	43.0	44	1.1000	1.0000	110.00	
16:19:51	0	43.4	44	1.1000	1.0000	110.00	
16:19:52	0	43.8	45	1.2000	1.0000	120.00	
16:19:53	0	44.0	45	1.2000	1.0000	120.00	
16:19:54	0	44.5	45	1.2000	1.0000	120.00	
16:19:55	0	44.5	45	1.3000	1.1000	118.18	
16:19:56	0	45.2	46	1.1000	1.0000	110.00	
16:19:57	0	45.6	46	1.0000	0.9000	111.11	
16:19:58	0	45.7	46	1.2000	1.0000	120.00	
16:19:59	0	46.3	46	1.0000	1.0000	100.00	
16:20:00	0	46.6	47	1.1000	1.0000	110.00	
16:20:01	0	46.9	47	1.2000	1.0000	120.00	
16:20:02	0	47.5	47	1.2000	1.0000	120.00	
16:20:03	0	47.8	48	1.2000	1.0000	120.00	
16:20:04	0	47.9	48	1.2000	1.0000	120.00	
16:20:05	0	48.5	48	1.1000	1.0000	110.00	
16:20:06	0	48.7	49	1.2000	1.0000	120.00	
16:20:07	0	48.9	49	1.2000	1.0000	120.00	
16:20:08	0	49.4	49	1.1000	1.0000	110.00	
16:20:09	0	49.7	49	1.1000	1.0000	110.00	
16:20:10	0	50.0	50	1.1000	1.0000	110.00	
16:20:11	0	50.4	50	1.1000	1.0000	110.00	
16:20:12	0	50.8	50	1.2000	1.0000	120.00	
16:20:13	0	50.9	51	1.2000	1.0000	120.00	
16:20:14	0	51.3	51	1.1000	1.0000	110.00	
16:20:15	0	51.6	51	1.1000	1.0000	110.00	
16:20:16	0	51.9	51	1.1000	1.0000	110.00	
16:20:17	0	52.0	52	1.2000	1.0000	120.00	
