Data Start: 2020-09-24 15:28:22
Data End: 2020-09-24 15:53:57
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
15:28:22	0	-0.8	0	0.0000	0.0000	0.00	
15:28:23	0	-0.7	0	0.0000	0.0000	0.00	
15:28:24	0	-0.7	0	0.0000	0.0000	0.00	
15:28:25	0	-0.7	0	0.0000	0.0000	0.00	
15:28:26	0	-0.7	0	0.0000	0.0000	0.00	
15:28:27	0	-0.7	0	0.0000	0.0000	0.00	
15:28:28	0	-0.7	0	0.0000	0.0000	0.00	
15:28:29	0	-0.8	0	0.0000	0.0000	0.00	
15:28:30	0	-0.7	0	0.0000	0.0000	0.00	
15:28:31	0	-0.8	0	0.0000	0.0000	0.00	
15:28:32	0	-0.7	0	0.0000	0.0000	0.00	
15:28:33	0	-0.8	0	0.0000	0.0000	0.00	
15:28:34	0	-0.8	0	0.0000	0.0000	0.00	
15:28:35	0	-0.9	0	0.0000	0.0000	0.00	
15:28:36	0	-0.8	0	0.0000	0.0000	0.00	
15:28:37	0	-0.8	0	0.0000	0.0000	0.00	
15:28:38	0	-0.8	0	0.0000	0.0000	0.00	
15:28:39	0	-0.8	0	0.0000	0.0000	0.00	
15:28:40	0	-0.8	0	0.0000	0.0000	0.00	
15:28:41	0	-0.7	0	0.0000	0.0000	0.00	
15:28:42	0	-0.7	0	0.0000	0.0000	0.00	
15:28:43	0	-0.7	0	0.0000	0.0000	0.00	
15:28:44	0	-0.7	0	0.0000	0.0000	0.00	
15:28:45	0	-0.7	0	0.0000	0.0000	0.00	
15:28:46	0	-0.7	0	0.0000	0.0000	0.00	
15:28:47	0	-0.7	0	0.0000	0.0000	0.00	
15:28:48	0	-0.7	0	0.0000	0.0000	0.00	
15:28:49	0	-0.7	0	0.0000	0.0000	0.00	
15:28:50	0	-0.7	0	0.0000	0.0000	0.00	
15:28:51	0	-0.7	0	0.0000	0.0000	0.00	
15:28:52	0	-0.7	0	0.0000	0.0000	0.00	
