Data Start: 2020-09-26 16:58:51
Data End: 2020-09-26 17:15:00
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
16:58:51	0	0.0	0	0.0000	4.9000	0.00	
16:58:52	0	0.0	0	0.0000	5.3000	0.00	
16:58:53	0	0.0	0	0.0000	0.3000	0.00	
16:58:54	0	0.0	0	0.0000	0.3000	0.00	
16:58:55	0	0.0	0	0.0000	0.3000	0.00	
16:58:56	0	0.0	0	0.0000	0.0000	0.00	
16:58:57	0	0.0	0	0.0000	0.0000	0.00	
16:58:58	0	0.0	0	0.0000	0.0000	0.00	
16:58:59	0	0.0	0	0.0000	0.1000	0.00	
16:59:00	0	0.1	0	0.0000	0.1000	0.00	
16:59:01	0	0.0	0	0.0000	0.0000	0.00	
16:59:02	0	0.0	0	0.0000	0.0000	0.00	
16:59:03	0	0.0	0	0.0000	0.0000	0.00	
16:59:04	0	0.0	0	0.0000	0.0000	0.00	
16:59:05	0	0.0	0	0.0000	0.5000	0.00	
16:59:06	0	0.0	0	0.0000	0.5000	0.00	
16:59:07	0	0.0	0	0.0000	0.1000	0.00	
16:59:08	0	0.0	0	0.0000	0.0000	0.00	
16:59:09	0	0.0	0	0.0000	0.0000	0.00	
16:59:10	0	0.0	0	0.0000	0.0000	0.00	
16:59:11	0	0.0	0	0.0000	0.0000	0.00	
16:59:12	0	0.0	0	0.0000	0.0000	0.00	
16:59:13	0	0.0	0	0.0000	0.0000	0.00	
16:59:14	0	0.1	0	0.0000	0.0000	0.00	
16:59:15	0	0.0	0	0.0000	0.0000	0.00	
16:59:16	0	0.0	0	0.0000	0.0000	0.00	
16:59:17	0	0.0	0	0.0000	0.0000	0.00	
16:59:18	0	0.1	0	0.0000	0.0000	0.00	
16:59:19	0	0.1	0	0.1000	0.0000	0.00	
16:59:20	0	0.1	0	0.1000	0.0000	0.00	
16:59:21	0	0.0	0	0.0000	0.0000	0.00	
16:59:22	0	0.1	0	0.0000	0.1000	0.00	
16:59:23	0	0.0	0	0.0000	0.1000	0.00	
16:59:24	0	0.1	0	0.0000	0.0000	0.00	
16:59:25	0	0.1	0	0.0000	0.0000	0.00	
16:59:26	0	0.1	0	0.0000	0.0000	0.00	
16:59:27	0	0.1	0	0.0000	0.0000	0.00	
16:59:28	0	0.1	0	0.0000	0.0000	0.00	
16:59:29	0	0.1	0	0.0000	0.0000	0.00	
16:59:30	0	0.1	0	0.0000	0.0000	0.00	
16:59:31	0	0.1	0	0.1000	0.0000	0.00	
16:59:32	0	0.1	0	0.1000	0.0000	0.00	
16:59:33	0	0.1	0	0.0000	0.0000	0.00	
16:59:34	0	0.1	0	0.0000	0.0000	0.00	
16:59:35	0	0.1	0	0.0000	0.0000	0.00	
16:59:36	0	0.1	0	0.0000	0.1000	0.00	
16:59:37	0	0.1	0	0.1000	0.1000	100.00	
16:59:38	0	0.0	0	0.1000	0.0000	0.00	
16:59:39	0	0.0	0	0.0000	0.0000	0.00	
16:59:40	0	0.0	0	0.0000	0.0000	0.00	
16:59:41	0	0.0	0	0.0000	0.0000	0.00	
16:59:42	0	0.0	0	0.0000	0.0000	0.00	
16:59:43	0	0.0	0	0.0000	0.0000	0.00	
16:59:44	0	0.0	0	0.0000	0.0000	0.00	
16:59:45	0	0.0	0	0.0000	0.0000	0.00	
16:59:46	0	0.1	0	0.0000	0.0000	0.00	
16:59:47	0	0.1	0	0.0000	0.0000	0.00	
16:59:48	0	0.1	0	0.0000	0.0000	0.00	
16:59:49	0	0.1	0	0.0000	0.0000	0.00	
16:59:50	0	0.1	0	0.0000	0.0000	0.00	
16:59:51	0	0.1	0	0.0000	0.0000	0.00	
16:59:52	0	0.1	0	0.0000	0.1000	0.00	
16:59:53	0	0.1	0	0.0000	0.1000	0.00	
16:59:54	0	0.1	0	0.0000	0.1000	0.00	
16:59:55	0	0.1	0	0.0000	0.0000	0.00	
16:59:56	0	0.1	0	0.0000	0.0000	0.00	
16:59:57	0	0.1	0	0.0000	0.0000	0.00	
16:59:58	0	0.1	0	0.0000	0.0000	0.00	
16:59:59	0	0.1	0	0.0000	0.0000	0.00	
17:00:00	0	0.1	0	0.0000	0.0000	0.00	
17:00:01	0	0.1	0	0.1000	0.1000	100.00	
17:00:02	0	0.1	0	0.5000	0.8000	62.50	
17:00:03	0	0.1	0	1.4000	2.0000	70.00	
17:00:04	0	0.1	1	2.2000	2.7000	81.48	
17:00:05	0	0.1	2	2.9000	3.1000	93.55	
17:00:06	0	0.1	3	3.6000	3.6000	100.00	
17:00:07	0	0.1	3	3.3000	3.5000	94.29	
17:00:08	0	0.1	4	2.8000	3.4000	82.35	
17:00:09	0	0.1	5	3.5000	3.8000	92.11	
17:00:10	0	0.1	6	3.4000	3.8000	89.47	
17:00:11	0	0.1	7	2.7000	3.8000	71.05	
17:00:12	0	0.1	8	3.4000	4.2000	80.95	
17:00:13	0	0.1	8	3.4000	3.9000	87.18	
17:00:14	0	0.1	9	3.2000	4.2000	76.19	
17:00:15	0	0.1	10	3.8000	4.7000	80.85	
17:00:16	0	0.1	11	3.1000	3.7000	83.78	
17:00:17	0	0.1	12	3.9000	3.6000	108.33	
17:00:18	0	0.1	13	5.5000	4.3000	127.91	
17:00:19	0	0.1	15	5.4000	3.9000	138.46	
17:00:20	0	0.1	16	5.5000	3.8000	144.74	
17:00:21	0	0.1	17	5.1000	3.6000	141.67	
17:00:22	0	0.1	18	4.2000	3.3000	127.27	
17:00:23	0	0.1	20	4.5000	4.0000	112.50	
17:00:24	0	0.1	21	4.6000	3.9000	117.95	
17:00:25	0	0.1	22	4.0000	3.8000	105.26	
17:00:26	0	0.1	23	4.5000	4.5000	100.00	
17:00:27	0	0.1	24	4.9000	4.4000	111.36	
17:00:28	0	0.1	25	4.0000	2.3000	173.91	
