Data Start: 2020-09-21 17:28:48
Data End: 2020-09-21 17:48:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
17:28:48	0	0.2	0	0.0000	0.0000	0.00	
17:28:49	0	0.2	0	0.0000	0.0000	0.00	
17:28:50	0	0.2	0	0.0000	0.0000	0.00	
17:28:51	0	0.2	0	0.0000	0.0000	0.00	
17:28:52	0	0.2	0	0.0000	0.0000	0.00	
17:28:53	0	0.2	0	0.0000	0.0000	0.00	
17:28:54	0	0.2	0	0.0000	0.0000	0.00	
17:28:55	0	0.2	0	0.0000	0.0000	0.00	
17:28:56	0	0.2	0	0.0000	0.0000	0.00	
17:28:57	0	0.2	0	0.0000	0.0000	0.00	
17:28:58	0	0.2	0	0.0000	0.0000	0.00	
17:28:59	0	0.2	0	0.0000	0.0000	0.00	
17:29:00	0	0.2	0	0.0000	0.0000	0.00	
17:29:01	0	0.2	0	0.0000	0.0000	0.00	
17:29:02	0	0.2	0	0.0000	0.0000	0.00	
17:29:03	0	0.2	0	0.0000	0.0000	0.00	
17:29:04	0	0.2	0	0.0000	0.0000	0.00	
17:29:05	0	0.2	0	0.0000	0.0000	0.00	
17:29:06	0	0.2	0	0.0000	0.0000	0.00	
17:29:07	0	0.2	0	0.0000	0.0000	0.00	
17:29:08	0	0.2	0	0.0000	0.0000	0.00	
17:29:09	0	0.2	0	0.0000	0.0000	0.00	
17:29:10	0	0.2	0	0.0000	0.0000	0.00	
17:29:11	0	0.2	0	0.0000	0.0000	0.00	
17:29:12	0	0.2	0	0.0000	0.0000	0.00	
17:29:13	0	0.2	0	0.0000	0.0000	0.00	
17:29:14	0	0.2	0	0.0000	0.0000	0.00	
17:29:15	0	0.2	0	0.1000	0.0000	0.00	
17:29:16	0	0.2	0	0.1000	0.0000	0.00	
17:29:17	0	0.2	0	0.0000	0.0000	0.00	
17:29:18	0	0.2	0	0.0000	0.0000	0.00	
17:29:19	0	0.2	0	0.0000	0.0000	0.00	
17:29:20	0	0.2	0	0.0000	0.0000	0.00	
17:29:21	0	0.2	0	0.0000	0.0000	0.00	
17:29:22	0	0.2	0	0.0000	0.0000	0.00	
17:29:23	0	0.2	0	0.0000	0.0000	0.00	
17:29:24	0	0.2	0	0.0000	0.0000	0.00	
17:29:25	0	0.2	0	0.0000	0.0000	0.00	
17:29:26	0	0.2	0	0.0000	0.0000	0.00	
17:29:27	0	0.2	0	0.0000	0.0000	0.00	
17:29:28	0	0.2	0	0.0000	0.0000	0.00	
17:29:29	0	0.2	0	0.0000	0.0000	0.00	
17:29:30	0	0.2	0	0.0000	0.0000	0.00	
17:29:31	0	0.2	0	0.0000	0.0000	0.00	
17:29:32	0	0.2	0	0.0000	0.0000	0.00	
17:29:33	0	0.2	0	0.0000	0.0000	0.00	
17:29:34	0	0.2	0	0.0000	0.0000	0.00	
17:29:35	0	0.2	0	0.0000	0.0000	0.00	
17:29:36	0	0.2	0	0.3000	0.0000	0.00	
17:29:37	0	0.2	0	0.3000	0.5000	60.00	
17:29:38	0	0.2	0	0.3000	1.1000	27.27	
17:29:39	0	0.2	0	0.8000	1.2000	66.67	
17:29:40	0	0.2	0	0.7000	0.9000	77.78	
17:29:41	0	0.2	0	0.1000	0.3000	33.33	
17:29:42	0	0.2	0	0.1000	0.0000	0.00	
17:29:43	0	0.2	0	0.2000	0.1000	200.00	
17:29:44	0	0.2	0	0.1000	0.2000	50.00	
17:29:45	0	0.2	0	0.2000	0.1000	200.00	
17:29:46	0	0.2	0	0.3000	0.0000	0.00	
17:29:47	0	0.2	0	0.1000	0.0000	0.00	
17:29:48	0	0.2	0	0.0000	0.1000	0.00	
17:29:49	0	0.1	0	0.0000	0.1000	0.00	
17:29:50	0	0.2	1	0.2000	0.1000	200.00	
17:29:51	0	0.2	1	0.3000	0.0000	0.00	
17:29:52	0	0.2	1	0.5000	0.0000	0.00	
17:29:53	0	0.1	1	0.3000	0.0000	0.00	
17:29:54	0	0.2	1	0.1000	0.0000	0.00	
17:29:55	0	0.2	1	0.1000	0.0000	0.00	
17:29:56	0	0.2	1	0.0000	0.0000	0.00	
17:29:57	0	0.2	1	0.0000	0.0000	0.00	
17:29:58	0	0.2	1	0.1000	0.0000	0.00	
17:29:59	0	0.1	1	0.1000	0.0000	0.00	
17:30:00	0	0.1	1	0.0000	0.0000	0.00	
17:30:01	0	0.1	1	0.0000	0.0000	0.00	
17:30:02	0	0.1	1	0.0000	0.0000	0.00	
17:30:03	0	0.2	1	0.0000	0.0000	0.00	
17:30:04	0	0.1	1	0.0000	0.0000	0.00	
17:30:05	0	0.1	1	0.0000	0.0000	0.00	
17:30:06	0	0.1	1	0.0000	0.0000	0.00	
17:30:07	0	0.1	1	0.0000	0.0000	0.00	
17:30:08	0	0.1	1	0.0000	0.0000	0.00	
17:30:09	0	0.1	1	0.0000	0.0000	0.00	
17:30:10	0	0.1	1	0.0000	0.0000	0.00	
17:30:11	0	0.1	1	0.0000	0.0000	0.00	
17:30:12	0	0.1	1	0.0000	0.0000	0.00	
17:30:13	0	0.1	1	0.0000	0.0000	0.00	
17:30:14	0	0.1	1	0.0000	0.0000	0.00	
