Data Start: 2020-09-25 16:27:30
Data End: 2020-09-25 16:47:40
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
16:27:30	0	0.1	0	0.0000	0.0000	0.00	
16:27:31	0	0.1	0	0.0000	0.0000	0.00	
16:27:32	0	0.1	0	0.0000	0.0000	0.00	
16:27:33	0	0.1	0	0.0000	0.0000	0.00	
16:27:34	0	0.1	0	0.0000	0.0000	0.00	
16:27:35	0	0.1	0	0.0000	0.0000	0.00	
16:27:36	0	0.1	0	0.0000	0.0000	0.00	
16:27:37	0	0.1	0	0.0000	0.0000	0.00	
16:27:38	0	0.1	0	0.0000	0.0000	0.00	
16:27:39	0	0.1	0	0.0000	0.0000	0.00	
16:27:40	0	0.1	0	0.0000	0.0000	0.00	
16:27:41	0	0.1	0	0.0000	0.0000	0.00	
16:27:42	0	0.1	0	0.0000	0.0000	0.00	
16:27:43	0	0.1	0	0.0000	0.0000	0.00	
16:27:44	0	0.1	0	0.0000	0.0000	0.00	
16:27:45	0	0.1	0	0.0000	0.0000	0.00	
16:27:46	0	0.1	0	0.0000	0.0000	0.00	
16:27:47	0	0.1	0	0.0000	0.0000	0.00	
16:27:48	0	0.1	0	0.0000	0.0000	0.00	
16:27:49	0	0.1	0	0.0000	0.0000	0.00	
16:27:50	0	0.1	0	0.0000	0.0000	0.00	
16:27:51	0	0.1	0	0.0000	0.0000	0.00	
16:27:52	0	0.1	0	0.0000	0.0000	0.00	
16:27:53	0	0.1	0	0.0000	0.0000	0.00	
16:27:54	0	0.1	0	0.0000	0.0000	0.00	
16:27:55	0	0.1	0	0.0000	0.0000	0.00	
16:27:56	0	0.1	0	0.0000	0.0000	0.00	
16:27:57	0	0.1	0	0.0000	0.0000	0.00	
16:27:58	0	0.1	0	0.0000	0.0000	0.00	
16:27:59	0	0.1	0	0.0000	0.0000	0.00	
16:28:00	0	0.1	0	0.0000	0.0000	0.00	
16:28:01	0	0.1	0	0.0000	0.0000	0.00	
16:28:02	0	0.1	0	0.0000	0.0000	0.00	
16:28:03	0	0.1	0	0.0000	0.0000	0.00	
16:28:04	0	0.1	0	0.0000	0.0000	0.00	
16:28:05	0	0.1	0	0.0000	0.0000	0.00	
16:28:06	0	0.1	0	0.0000	0.0000	0.00	
16:28:07	0	0.1	0	0.0000	0.0000	0.00	
16:28:08	0	0.1	0	0.0000	0.0000	0.00	
16:28:09	0	0.1	0	0.1000	0.0000	0.00	
16:28:10	0	0.1	0	0.1000	0.0000	0.00	
16:28:11	0	0.1	0	0.0000	0.0000	0.00	
16:28:12	0	0.1	0	0.1000	0.0000	0.00	
16:28:13	0	0.1	0	0.2000	0.0000	0.00	
16:28:14	0	0.1	0	0.3000	0.0000	0.00	
16:28:15	0	0.1	0	0.7000	0.0000	0.00	
16:28:16	0	0.1	0	0.5000	0.0000	0.00	
16:28:17	0	0.1	0	0.1000	0.0000	0.00	
16:28:18	0	0.1	0	0.0000	0.0000	0.00	
16:28:19	0	0.1	0	0.0000	0.0000	0.00	
16:28:20	0	0.1	0	0.0000	0.0000	0.00	
16:28:21	0	0.1	0	0.0000	0.0000	0.00	
16:28:22	0	0.1	0	0.0000	0.0000	0.00	
16:28:23	0	0.1	0	0.0000	0.0000	0.00	
16:28:24	0	0.1	0	0.0000	0.0000	0.00	
16:28:25	0	0.1	0	0.0000	0.0000	0.00	
16:28:26	0	0.1	0	0.0000	0.0000	0.00	
16:28:27	0	0.1	0	0.0000	0.0000	0.00	
16:28:28	0	0.1	0	0.0000	0.0000	0.00	
16:28:29	0	0.1	0	0.0000	0.0000	0.00	
16:28:30	0	0.1	0	0.0000	0.0000	0.00	
16:28:31	0	0.1	0	0.0000	0.0000	0.00	
16:28:32	0	0.1	0	0.0000	0.0000	0.00	
16:28:33	0	0.1	0	0.0000	0.0000	0.00	
16:28:34	0	0.1	0	0.0000	0.0000	0.00	
16:28:35	0	0.1	0	0.0000	0.0000	0.00	
16:28:36	0	0.1	0	0.0000	0.0000	0.00	
16:28:37	0	0.1	0	0.0000	0.0000	0.00	
16:28:38	0	0.1	0	0.0000	0.0000	0.00	
16:28:39	0	0.1	0	0.0000	0.0000	0.00	
16:28:40	0	0.1	0	0.0000	0.0000	0.00	
16:28:41	0	0.1	0	0.0000	0.0000	0.00	
16:28:42	0	0.1	0	0.0000	0.0000	0.00	
16:28:43	0	0.1	0	0.0000	0.1000	0.00	
16:28:44	0	0.1	0	0.2000	0.3000	66.67	
16:28:45	0	0.1	1	1.0000	0.8000	125.00	
16:28:46	0	0.5	1	1.5000	1.1000	136.36	
16:28:47	0	1.1	1	1.7000	1.2000	141.67	
16:28:48	0	1.7	2	1.7000	1.2000	141.67	
16:28:49	0	2.3	2	1.6000	1.4000	114.29	
16:28:50	0	3.0	3	1.7000	1.4000	121.43	
16:28:51	0	3.5	3	1.6000	1.2000	133.33	
16:28:52	0	4.2	3	1.4000	1.2000	116.67	
16:28:53	0	4.9	4	1.4000	1.2000	116.67	
16:28:54	0	5.4	4	1.5000	1.2000	125.00	
16:28:55	0	6.0	4	1.4000	1.2000	116.67	
16:28:56	0	6.7	5	1.4000	1.2000	116.67	
16:28:57	0	7.4	5	1.4000	1.2000	116.67	
16:28:58	0	7.9	5	1.4000	1.2000	116.67	
16:28:59	0	8.6	6	1.3000	1.2000	108.33	
16:29:00	0	9.0	6	1.3000	1.2000	108.33	
16:29:01	0	9.7	6	1.2000	1.2000	100.00	
16:29:02	0	10.4	7	1.2000	1.1000	109.09	
16:29:03	0	10.9	7	1.3000	1.2000	108.33	
16:29:04	0	11.7	7	1.3000	1.2000	108.33	
16:29:05	0	12.4	8	1.4000	1.2000	116.67	
16:29:06	0	13.2	8	1.4000	1.2000	116.67	
16:29:07	0	13.7	8	1.3000	1.2000	108.33	
16:29:08	0	14.5	9	1.2000	1.2000	100.00	
16:29:09	0	15.1	9	1.4000	1.2000	116.67	
16:29:10	0	15.8	9	1.4000	1.2000	116.67	
16:29:11	0	16.6	10	1.3000	1.2000	108.33	
16:29:12	0	17.3	10	1.3000	1.2000	108.33	
16:29:13	0	18.0	10	1.3000	1.2000	108.33	
16:29:14	0	18.5	11	1.2000	1.1000	109.09	
16:29:15	0	19.0	11	1.2000	1.2000	100.00	
16:29:16	0	19.6	11	1.3000	1.2000	108.33	
16:29:17	0	20.2	12	1.4000	1.2000	116.67	
16:29:18	0	20.8	12	1.4000	1.2000	116.67	
16:29:19	0	21.4	12	1.4000	1.2000	116.67	
16:29:20	0	22.0	13	1.4000	1.2000	116.67	
16:29:21	0	22.5	13	1.4000	1.2000	116.67	
16:29:22	0	23.0	13	1.2000	1.2000	100.00	
16:29:23	0	23.6	14	1.2000	1.1000	109.09	
16:29:24	0	24.2	14	1.4000	1.2000	116.67	
16:29:25	0	24.9	14	1.4000	1.2000	116.67	
16:29:26	0	25.5	15	1.4000	1.2000	116.67	
16:29:27	0	26.1	15	1.3000	1.1000	118.18	
16:29:28	0	26.8	15	1.2000	1.1000	109.09	
16:29:29	0	27.5	16	1.2000	1.1000	109.09	
16:29:30	0	28.0	16	1.2000	1.1000	109.09	
16:29:31	0	28.6	16	1.2000	1.2000	100.00	
16:29:32	0	29.1	16	1.2000	1.2000	100.00	
16:29:33	0	29.8	17	1.2000	1.1000	109.09	
16:29:34	0	30.3	17	1.2000	1.1000	109.09	
16:29:35	0	31.0	17	1.2000	1.1000	109.09	
16:29:36	0	31.6	18	1.2000	1.1000	109.09	
16:29:37	0	32.1	18	1.2000	1.1000	109.09	
16:29:38	0	32.8	18	1.2000	1.1000	109.09	
16:29:39	0	33.4	19	1.2000	1.1000	109.09	
16:29:40	0	34.0	19	1.2000	1.1000	109.09	
16:29:41	0	34.6	19	1.1000	1.0000	110.00	
16:29:42	0	35.1	19	1.1000	1.0000	110.00	
16:29:43	0	35.6	20	1.2000	1.1000	109.09	
16:29:44	0	36.3	20	1.1000	1.0000	110.00	
16:29:45	0	36.8	20	1.0000	1.0000	100.00	
16:29:46	0	37.4	20	1.2000	1.0000	120.00	
16:29:47	0	37.9	21	1.2000	1.0000	120.00	
16:29:48	0	38.6	21	1.0000	1.0000	100.00	
16:29:49	0	39.2	21	1.1000	1.0000	110.00	
16:29:50	0	39.8	22	1.1000	1.0000	110.00	
16:29:51	0	40.3	22	1.1000	1.0000	110.00	
16:29:52	0	40.8	22	1.1000	1.1000	100.00	
16:29:53	0	41.4	22	1.1000	1.1000	100.00	
16:29:54	0	42.1	23	1.2000	1.0000	120.00	
16:29:55	0	42.7	23	1.2000	1.0000	120.00	
16:29:56	0	43.3	23	1.2000	1.1000	109.09	
16:29:57	0	43.9	24	1.2000	1.1000	109.09	
16:29:58	0	44.6	24	1.2000	1.1000	109.09	
16:29:59	0	45.2	24	1.2000	1.1000	109.09	
16:30:00	0	45.8	24	1.2000	1.1000	109.09	
16:30:01	0	46.4	25	1.2000	1.2000	100.00	
16:30:02	0	47.0	25	1.2000	1.2000	100.00	
16:30:03	0	47.7	25	1.1000	1.1000	100.00	
16:30:04	0	48.3	26	1.2000	1.1000	109.09	
16:30:05	0	48.9	26	1.2000	1.1000	109.09	
16:30:06	0	49.4	26	1.2000	1.1000	109.09	
16:30:07	0	50.1	26	1.2000	1.1000	109.09	
16:30:08	0	50.6	27	1.2000	1.1000	109.09	
16:30:09	0	51.2	27	1.2000	1.1000	109.09	
16:30:10	0	51.8	27	1.2000	1.1000	109.09	
16:30:11	0	52.3	28	1.2000	1.1000	109.09	
16:30:12	0	52.9	28	1.2000	1.1000	109.09	
16:30:13	0	53.4	28	1.2000	1.1000	109.09	
16:30:14	0	54.0	29	1.2000	1.1000	109.09	
16:30:15	0	54.6	29	1.2000	1.0000	120.00	
16:30:16	0	55.1	29	1.1000	1.0000	110.00	
16:30:17	0	55.7	29	1.1000	1.0000	110.00	
16:30:18	0	56.3	30	1.1000	1.0000	110.00	
16:30:19	0	56.9	30	1.2000	1.0000	120.00	
16:30:20	0	57.5	30	1.1000	1.0000	110.00	
16:30:21	0	58.0	31	1.1000	1.0000	110.00	
16:30:22	0	58.5	31	1.1000	1.0000	110.00	
16:30:23	0	59.0	31	1.0000	1.0000	100.00	
16:30:24	0	59.6	31	1.1000	1.0000	110.00	
16:30:25	0	60.2	32	1.1000	0.8000	137.50	
16:30:26	0	60.8	32	1.0000	0.8000	125.00	
16:30:27	0	61.4	32	1.0000	1.0000	100.00	
16:30:28	0	62.0	32	1.1000	1.0000	110.00	
16:30:29	0	62.6	33	1.0000	1.0000	100.00	
16:30:30	0	63.2	33	1.0000	0.9000	111.11	
16:30:31	0	63.7	33	1.0000	1.0000	100.00	
16:30:32	0	64.3	33	1.0000	1.0000	100.00	
16:30:33	0	64.9	34	1.0000	0.9000	111.11	
16:30:34	0	65.5	34	1.0000	0.9000	111.11	
16:30:35	0	66.0	34	1.0000	0.9000	111.11	
16:30:36	0	66.5	34	1.0000	1.0000	100.00	
16:30:37	0	67.1	35	1.0000	0.9000	111.11	
16:30:38	0	67.6	35	1.0000	0.9000	111.11	
16:30:39	0	68.2	35	1.0000	1.0000	100.00	
16:30:40	0	68.8	35	1.0000	0.9000	111.11	
16:30:41	0	69.4	36	1.0000	0.9000	111.11	
16:30:42	0	70.0	36	0.9000	0.8000	112.50	
16:30:43	0	70.6	36	0.9000	0.8000	112.50	
16:30:44	0	71.2	36	1.0000	1.0000	100.00	
16:30:45	0	71.8	37	1.0000	1.0000	100.00	
16:30:46	0	72.4	37	0.9000	0.8000	112.50	
16:30:47	0	73.0	37	0.8000	0.8000	100.00	
16:30:48	0	73.5	37	0.9000	0.9000	100.00	
16:30:49	0	74.0	37	0.9000	0.9000	100.00	
16:30:50	0	74.6	38	0.9000	0.8000	112.50	
16:30:51	0	75.1	38	0.9000	0.9000	100.00	
16:30:52	0	75.8	38	0.8000	0.8000	100.00	
16:30:53	0	76.2	38	0.9000	0.8000	112.50	
16:30:54	0	76.7	39	0.9000	0.9000	100.00	
16:30:55	0	77.1	39	1.0000	0.9000	111.11	
16:30:56	0	77.7	39	1.1000	1.0000	110.00	
16:30:57	0	78.1	39	1.1000	1.0000	110.00	
16:30:58	0	78.6	40	1.1000	1.0000	110.00	
16:30:59	0	79.2	40	1.1000	1.0000	110.00	
16:31:00	0	79.6	40	1.2000	1.0000	120.00	
16:31:01	0	79.9	40	1.0000	1.0000	100.00	
16:31:02	0	80.4	41	0.9000	0.8000	112.50	
16:31:03	0	80.7	41	1.0000	0.8000	125.00	
16:31:04	0	81.3	41	0.9000	0.9000	100.00	
16:31:05	0	81.6	41	1.0000	1.0000	100.00	
16:31:06	0	82.1	42	1.0000	1.0000	100.00	
16:31:07	0	82.5	42	1.0000	1.0000	100.00	
16:31:08	0	83.0	42	1.1000	1.0000	110.00	
16:31:09	0	83.4	42	1.1000	0.9000	122.22	
16:31:10	0	83.9	43	1.1000	0.9000	122.22	
16:31:11	0	84.3	43	1.0000	1.0000	100.00	
16:31:12	0	84.7	43	1.0000	1.0000	100.00	
16:31:13	0	85.2	43	1.0000	1.0000	100.00	
16:31:14	0	85.6	44	1.1000	1.0000	110.00	
16:31:15	0	86.1	44	1.0000	1.0000	100.00	
16:31:16	0	86.5	44	1.1000	1.0000	110.00	
16:31:17	0	87.1	45	1.2000	1.0000	120.00	
16:31:18	0	87.6	45	1.2000	1.0000	120.00	
16:31:19	0	88.1	45	1.2000	1.0000	120.00	
16:31:20	0	88.6	45	1.2000	1.1000	109.09	
16:31:21	0	89.0	46	1.2000	1.0000	120.00	
16:31:22	0	89.3	46	1.1000	1.0000	110.00	
16:31:23	0	89.8	46	1.0000	1.0000	100.00	
16:31:24	0	90.3	46	1.1000	1.0000	110.00	
16:31:25	0	90.8	47	1.2000	1.0000	120.00	
16:31:26	0	91.3	47	1.2000	1.0000	120.00	
16:31:27	0	91.8	47	1.2000	1.0000	120.00	
16:31:28	0	92.2	48	1.2000	1.0000	120.00	
16:31:29	0	92.7	48	1.2000	1.0000	120.00	
16:31:30	0	93.1	48	1.2000	1.0000	120.00	
16:31:31	0	93.7	49	1.2000	1.0000	120.00	
16:31:32	0	94.1	49	1.2000	1.0000	120.00	
16:31:33	0	94.5	49	1.2000	1.0000	120.00	
16:31:34	0	95.0	49	1.2000	1.0000	120.00	
16:31:35	0	95.6	50	1.2000	1.1000	109.09	
16:31:36	0	95.9	50	1.2000	1.0000	120.00	
16:31:37	0	96.4	50	1.2000	1.0000	120.00	
16:31:38	0	96.8	51	1.2000	1.0000	120.00	
16:31:39	0	97.1	51	1.1000	1.0000	110.00	
16:31:40	0	97.7	51	1.1000	1.0000	110.00	
16:31:41	0	98.1	51	1.2000	1.0000	120.00	
16:31:42	0	98.6	52	1.2000	1.0000	120.00	
16:31:43	0	99.0	52	1.2000	1.0000	120.00	
16:31:44	0	99.3	52	1.2000	1.0000	120.00	
16:31:45	0	99.7	53	1.1000	1.0000	110.00	
16:31:46	0	100.0	53	1.1000	1.0000	110.00	
16:31:47	0	100.5	53	1.1000	1.0000	110.00	
16:31:48	0	100.9	53	1.2000	1.0000	120.00	
16:31:49	0	101.2	54	1.1000	1.0000	110.00	
16:31:50	0	101.6	54	1.1000	1.0000	110.00	
16:31:51	0	102.1	54	1.2000	1.0000	120.00	
16:31:52	0	102.5	55	1.2000	1.0000	120.00	
