Data Start: 2020-09-20 12:44:27
Data End: 2020-09-20 13:01:29
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
12:44:27	0	0.2	0	0.0000	0.0000	0.00	
12:44:28	0	0.2	0	0.0000	0.0000	0.00	
12:44:29	0	0.2	0	0.0000	0.0000	0.00	
12:44:30	0	0.2	0	0.0000	0.0000	0.00	
12:44:31	0	0.2	0	0.0000	0.0000	0.00	
12:44:32	0	0.2	0	0.0000	0.0000	0.00	
12:44:33	0	0.2	0	0.0000	0.0000	0.00	
12:44:34	0	0.2	0	0.0000	0.0000	0.00	
12:44:35	0	0.2	0	0.0000	0.0000	0.00	
12:44:36	0	0.2	0	0.0000	0.0000	0.00	
12:44:37	0	0.2	0	0.0000	0.0000	0.00	
12:44:38	0	0.2	0	0.0000	0.0000	0.00	
12:44:39	0	0.2	0	0.0000	0.0000	0.00	
12:44:40	0	0.2	0	0.0000	0.0000	0.00	
12:44:41	0	0.2	0	0.0000	0.0000	0.00	
12:44:42	0	0.2	0	0.0000	0.0000	0.00	
12:44:43	0	0.2	0	0.0000	0.0000	0.00	
12:44:44	0	0.2	0	0.0000	0.1000	0.00	
12:44:45	0	0.2	0	0.0000	0.1000	0.00	
12:44:46	0	0.3	0	0.0000	0.1000	0.00	
12:44:47	0	0.2	0	0.0000	0.2000	0.00	
12:44:48	0	0.2	0	0.0000	0.1000	0.00	
12:44:49	0	0.2	0	0.0000	0.0000	0.00	
12:44:50	0	0.2	0	0.0000	0.0000	0.00	
12:44:51	0	0.2	0	0.0000	0.0000	0.00	
12:44:52	0	0.2	0	0.0000	0.0000	0.00	
12:44:53	0	0.2	0	0.0000	0.1000	0.00	
12:44:54	0	0.2	0	0.0000	0.2000	0.00	
12:44:55	0	0.2	0	0.0000	0.1000	0.00	
12:44:56	0	0.2	0	0.0000	0.0000	0.00	
12:44:57	0	0.2	0	0.0000	0.0000	0.00	
12:44:58	0	0.2	0	0.0000	0.0000	0.00	
12:44:59	0	0.2	0	0.0000	0.0000	0.00	
12:45:00	0	0.2	0	0.0000	0.0000	0.00	
12:45:01	0	0.2	0	0.0000	0.0000	0.00	
12:45:02	0	0.2	0	0.0000	0.0000	0.00	
12:45:03	0	0.2	0	0.0000	0.0000	0.00	
12:45:04	0	0.2	0	0.0000	0.0000	0.00	
12:45:05	0	0.2	0	0.0000	0.0000	0.00	
12:45:06	0	0.2	0	0.0000	0.0000	0.00	
12:45:07	0	0.2	0	0.0000	0.0000	0.00	
12:45:08	0	0.2	0	0.0000	0.0000	0.00	
