Data Start: 2020-09-26 16:07:41
Data End: 2020-09-26 16:21:55
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
16:07:41	0	0.1	0	0.0000	0.0000	0.00	
16:07:42	0	0.1	0	0.1000	0.0000	0.00	
16:07:43	0	0.1	0	0.1000	0.0000	0.00	
16:07:44	0	0.1	0	0.1000	0.3000	33.33	
16:07:45	0	0.1	0	0.5000	1.3000	38.46	
16:07:46	0	0.1	0	0.3000	1.2000	25.00	
16:07:47	0	0.1	0	0.0000	0.5000	0.00	
16:07:48	0	0.0	0	0.1000	0.7000	14.29	
16:07:49	0	0.1	0	0.2000	0.5000	40.00	
16:07:50	0	0.0	0	0.2000	0.2000	100.00	
16:07:51	0	0.1	0	0.1000	0.5000	20.00	
16:07:52	0	0.0	0	0.1000	0.7000	14.29	
16:07:53	0	0.0	0	0.1000	0.8000	12.50	
16:07:54	0	0.0	0	0.1000	0.7000	14.29	
16:07:55	0	0.1	0	0.1000	0.3000	33.33	
16:07:56	0	0.0	0	0.1000	0.4000	25.00	
16:07:57	0	0.0	0	0.1000	0.5000	20.00	
16:07:58	0	0.0	0	0.5000	0.3000	166.67	
16:07:59	0	0.0	1	1.2000	0.1000	1200.00	
16:08:00	0	-0.1	1	1.2000	0.0000	0.00	
16:08:01	0	0.1	1	0.8000	0.0000	0.00	
16:08:02	0	0.1	1	0.8000	0.0000	0.00	
16:08:03	0	0.1	2	1.7000	0.0000	0.00	
16:08:04	0	0.1	2	1.4000	0.1000	1400.00	
16:08:05	0	0.1	2	0.1000	0.1000	100.00	
16:08:06	0	0.1	2	0.0000	0.0000	0.00	
16:08:07	0	0.1	2	0.0000	0.0000	0.00	
16:08:08	0	0.1	2	0.0000	0.0000	0.00	
16:08:09	0	0.1	2	0.0000	0.0000	0.00	
16:08:10	0	0.1	2	0.0000	0.0000	0.00	
16:08:11	0	0.1	2	0.0000	0.0000	0.00	
16:08:12	0	0.1	2	0.0000	0.0000	0.00	
16:08:13	0	0.1	2	0.0000	0.0000	0.00	
16:08:14	0	0.1	2	0.0000	0.0000	0.00	
16:08:15	0	0.1	2	0.0000	0.0000	0.00	
16:08:16	0	0.1	2	0.0000	0.0000	0.00	
16:08:17	0	0.1	2	0.0000	0.0000	0.00	
16:08:18	0	0.1	2	0.0000	0.0000	0.00	
16:08:19	0	0.1	2	0.1000	0.3000	33.33	
16:08:20	0	0.0	2	0.3000	1.0000	30.00	
16:08:21	0	0.1	2	0.1000	1.4000	7.14	
16:08:22	0	0.1	2	0.0000	1.0000	0.00	
16:08:23	0	0.1	2	0.0000	0.3000	0.00	
16:08:24	0	0.0	2	0.0000	0.1000	0.00	
16:08:25	0	0.0	2	0.0000	0.1000	0.00	
16:08:26	0	0.0	2	0.0000	0.1000	0.00	
16:08:27	0	0.0	2	0.0000	0.5000	0.00	
16:08:28	0	0.1	2	0.0000	0.9000	0.00	
16:08:29	0	0.0	2	0.0000	0.8000	0.00	
16:08:30	0	0.1	2	0.0000	0.5000	0.00	
16:08:31	0	0.1	2	0.0000	0.3000	0.00	
16:08:32	0	0.1	2	0.0000	0.1000	0.00	
16:08:33	0	0.0	2	0.0000	0.0000	0.00	
16:08:34	0	0.0	2	0.0000	0.0000	0.00	
16:08:35	0	0.0	2	0.0000	0.0000	0.00	
16:08:36	0	0.0	2	0.0000	0.1000	0.00	
16:08:37	0	0.0	2	0.0000	0.1000	0.00	
16:08:38	0	0.0	2	0.0000	0.0000	0.00	
16:08:39	0	0.0	2	0.0000	0.0000	0.00	
16:08:40	0	0.0	2	0.0000	0.0000	0.00	
16:08:41	0	0.0	2	0.0000	0.0000	0.00	
16:08:42	0	0.0	2	0.0000	0.0000	0.00	
16:08:43	0	0.0	2	0.0000	0.0000	0.00	
16:08:44	0	0.0	2	0.1000	0.1000	100.00	
16:08:45	0	0.0	2	0.3000	0.8000	37.50	
16:08:46	0	0.0	3	0.8000	2.1000	38.10	
16:08:47	0	0.0	4	2.6000	3.6000	72.22	
16:08:48	0	0.1	4	3.9000	4.6000	84.78	
16:08:49	0	0.0	5	2.9000	4.7000	61.70	
16:08:50	0	0.0	5	1.6000	3.6000	44.44	
16:08:51	0	0.0	5	0.7000	2.7000	25.93	
16:08:52	0	0.0	6	1.0000	3.3000	30.30	
16:08:53	0	0.0	6	1.0000	2.8000	35.71	
16:08:54	0	0.0	6	1.2000	2.1000	57.14	
16:08:55	0	0.0	6	1.2000	1.6000	75.00	
16:08:56	0	0.1	7	1.0000	1.4000	71.43	
16:08:57	0	0.0	7	1.3000	1.8000	72.22	
16:08:58	0	0.1	7	0.5000	1.0000	50.00	
16:08:59	0	0.1	7	0.0000	0.1000	0.00	
16:09:00	0	0.0	7	0.0000	0.0000	0.00	
16:09:01	0	0.0	7	0.3000	0.0000	0.00	
16:09:02	0	0.1	7	0.4000	0.5000	80.00	
16:09:03	0	0.1	7	0.3000	0.6000	50.00	
