Data Start: 2020-09-20 18:06:49
Data End: 2020-09-20 18:32:23
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
18:06:49	0	0.1	0	0.0000	0.0000	0.00	
18:06:50	0	0.1	0	0.0000	0.0000	0.00	
18:06:51	0	0.1	0	0.0000	0.0000	0.00	
18:06:52	0	0.1	0	0.0000	0.0000	0.00	
18:06:53	0	0.1	0	0.0000	0.0000	0.00	
18:06:54	0	0.1	0	0.0000	0.0000	0.00	
18:06:55	0	0.1	0	0.0000	0.0000	0.00	
18:06:56	0	0.1	0	0.0000	0.0000	0.00	
18:06:57	0	0.1	0	0.0000	0.0000	0.00	
18:06:58	0	0.1	0	0.0000	0.0000	0.00	
18:06:59	0	0.1	0	0.0000	0.0000	0.00	
18:07:00	0	0.1	0	0.0000	0.0000	0.00	
18:07:01	0	0.1	0	0.0000	0.0000	0.00	
18:07:02	0	0.1	0	0.0000	0.0000	0.00	
18:07:03	0	0.1	0	0.0000	0.0000	0.00	
18:07:04	0	0.1	0	0.0000	0.0000	0.00	
18:07:05	0	0.1	0	0.0000	0.0000	0.00	
18:07:06	0	0.1	0	0.0000	0.0000	0.00	
18:07:07	0	0.1	0	0.0000	0.0000	0.00	
18:07:08	0	0.1	0	0.0000	0.0000	0.00	
18:07:09	0	0.0	0	0.0000	0.0000	0.00	
18:07:10	0	0.1	0	0.0000	0.0000	0.00	
18:07:11	0	0.1	0	0.0000	0.0000	0.00	
18:07:12	0	0.1	0	0.0000	0.0000	0.00	
18:07:13	0	0.1	0	0.0000	0.0000	0.00	
18:07:14	0	0.1	0	0.0000	0.0000	0.00	
18:07:15	0	0.1	0	0.0000	0.0000	0.00	
18:07:16	0	0.1	0	0.0000	0.0000	0.00	
18:07:17	0	0.1	0	0.0000	0.0000	0.00	
18:07:18	0	0.1	0	0.0000	0.0000	0.00	
18:07:19	0	0.1	0	0.0000	0.0000	0.00	
18:07:20	0	0.1	0	0.0000	0.0000	0.00	
18:07:21	0	0.1	0	0.0000	0.0000	0.00	
18:07:22	0	0.1	0	0.0000	0.0000	0.00	
18:07:23	0	0.1	0	0.0000	0.1000	0.00	
18:07:24	0	0.1	0	0.0000	0.1000	0.00	
18:07:25	0	0.1	0	0.0000	0.0000	0.00	
18:07:26	0	0.1	0	0.0000	0.0000	0.00	
18:07:27	0	0.1	0	0.0000	0.0000	0.00	
18:07:28	0	0.1	0	0.0000	0.0000	0.00	
18:07:29	0	0.1	0	0.0000	0.0000	0.00	
18:07:30	0	0.1	0	0.0000	0.0000	0.00	
18:07:31	0	0.1	0	0.0000	0.2000	0.00	
18:07:32	0	0.1	0	0.0000	0.2000	0.00	
18:07:33	0	0.1	0	0.0000	0.0000	0.00	
18:07:34	0	0.1	0	0.0000	0.0000	0.00	
18:07:35	0	0.1	0	0.0000	0.0000	0.00	
18:07:36	0	0.1	0	0.0000	0.0000	0.00	
18:07:37	0	0.1	0	0.0000	0.1000	0.00	
18:07:38	0	0.1	0	0.0000	0.1000	0.00	
18:07:39	0	0.1	0	0.0000	0.0000	0.00	
18:07:40	0	0.1	0	0.0000	0.0000	0.00	
18:07:41	0	0.1	0	0.0000	0.0000	0.00	
18:07:42	0	0.1	0	0.0000	0.0000	0.00	
18:07:43	0	0.1	0	0.0000	0.0000	0.00	
18:07:44	0	0.1	0	0.0000	0.0000	0.00	
18:07:45	0	0.1	0	0.0000	0.0000	0.00	
18:07:46	0	0.1	0	0.0000	0.0000	0.00	
18:07:47	0	0.1	0	0.0000	0.0000	0.00	
18:07:48	0	0.1	0	0.0000	0.0000	0.00	
18:07:49	0	0.1	0	0.0000	0.0000	0.00	
18:07:50	0	0.1	0	0.0000	0.0000	0.00	
18:07:51	0	0.1	0	0.0000	0.0000	0.00	
18:07:52	0	0.1	0	0.0000	0.0000	0.00	
18:07:53	0	0.1	0	0.0000	0.0000	0.00	
18:07:54	0	0.1	0	0.0000	0.0000	0.00	
18:07:55	0	0.1	0	0.0000	0.0000	0.00	
18:07:56	0	0.1	0	0.0000	0.0000	0.00	
18:07:57	0	0.1	0	0.0000	0.0000	0.00	
18:07:58	0	0.1	0	0.0000	0.0000	0.00	
18:07:59	0	0.1	0	0.0000	0.0000	0.00	
18:08:00	0	0.1	0	0.0000	0.0000	0.00	
18:08:01	0	0.1	0	0.0000	0.0000	0.00	
18:08:02	0	0.1	0	0.0000	0.0000	0.00	
18:08:03	0	0.1	0	0.0000	0.0000	0.00	
18:08:04	0	0.0	0	0.0000	0.0000	0.00	
18:08:05	0	0.0	0	0.0000	0.0000	0.00	
18:08:06	0	0.1	0	0.0000	0.0000	0.00	
18:08:07	0	0.1	0	0.0000	0.1000	0.00	
18:08:08	0	0.1	0	0.0000	0.3000	0.00	
18:08:09	0	0.1	0	0.0000	0.1000	0.00	
18:08:10	0	0.1	0	0.0000	0.1000	0.00	
18:08:11	0	0.1	0	0.0000	0.1000	0.00	
18:08:12	0	0.1	0	0.0000	0.1000	0.00	
18:08:13	0	0.1	0	0.0000	0.7000	0.00	
18:08:14	0	0.1	0	0.0000	0.8000	0.00	
18:08:15	0	0.1	0	0.0000	0.3000	0.00	
18:08:16	0	0.1	0	0.0000	0.2000	0.00	
18:08:17	0	0.1	0	0.0000	0.1000	0.00	
18:08:18	0	0.1	0	0.0000	0.1000	0.00	
18:08:19	0	0.1	0	0.0000	0.1000	0.00	
18:08:20	0	0.1	0	0.0000	0.7000	0.00	
18:08:21	0	0.1	0	0.0000	1.2000	0.00	
18:08:22	0	0.1	0	0.0000	0.8000	0.00	
18:08:23	0	0.1	0	0.0000	0.3000	0.00	
18:08:24	0	0.1	0	0.0000	0.1000	0.00	
18:08:25	0	0.1	0	0.0000	0.1000	0.00	
18:08:26	0	0.1	0	0.0000	0.1000	0.00	
18:08:27	0	0.1	0	0.0000	0.0000	0.00	
18:08:28	0	0.1	0	0.0000	0.0000	0.00	
18:08:29	0	0.1	0	0.0000	0.1000	0.00	
18:08:30	0	0.1	0	0.0000	0.1000	0.00	
18:08:31	0	0.1	0	0.0000	0.0000	0.00	
18:08:32	0	0.1	0	0.0000	0.0000	0.00	
18:08:33	0	0.1	0	0.0000	0.0000	0.00	
18:08:34	0	0.1	0	0.0000	0.0000	0.00	
18:08:35	0	0.1	0	0.0000	0.0000	0.00	
18:08:36	0	0.1	0	0.0000	0.0000	0.00	
18:08:37	0	0.1	0	0.0000	0.0000	0.00	
18:08:38	0	0.1	0	0.0000	0.0000	0.00	
18:08:39	0	0.1	0	0.2000	0.1000	200.00	
18:08:40	0	0.2	0	0.8000	0.5000	160.00	
18:08:41	0	0.2	0	1.2000	0.8000	150.00	
18:08:42	0	0.4	0	1.1000	0.9000	122.22	
18:08:43	0	0.4	1	1.2000	1.0000	120.00	
18:08:44	0	0.7	1	1.4000	1.1000	127.27	
18:08:45	0	1.2	2	1.7000	1.3000	130.77	
18:08:46	0	1.1	2	1.8000	1.4000	128.57	
18:08:47	0	1.8	2	1.4000	1.2000	116.67	
18:08:48	0	2.1	3	1.5000	1.3000	115.38	
18:08:49	0	2.6	3	1.7000	1.5000	113.33	
18:08:50	0	3.0	4	1.5000	1.5000	100.00	
18:08:51	0	3.4	4	1.4000	1.4000	100.00	
18:08:52	0	3.8	4	1.2000	1.2000	100.00	
18:08:53	0	4.3	4	1.0000	1.1000	90.91	
18:08:54	0	4.7	5	1.2000	1.2000	100.00	
18:08:55	0	5.3	5	1.2000	1.1000	109.09	
18:08:56	0	5.6	5	1.2000	1.1000	109.09	
18:08:57	0	5.9	6	1.2000	1.1000	109.09	
18:08:58	0	6.4	6	1.0000	1.0000	100.00	
18:08:59	0	7.0	6	1.2000	1.1000	109.09	
18:09:00	0	7.4	7	1.3000	1.1000	118.18	
18:09:01	0	7.9	7	1.3000	1.1000	118.18	
18:09:02	0	8.4	7	1.2000	1.1000	109.09	
18:09:03	0	8.9	7	1.2000	1.1000	109.09	
18:09:04	0	9.4	8	1.2000	1.1000	109.09	
18:09:05	0	9.9	8	1.2000	1.1000	109.09	
18:09:06	0	10.4	8	1.2000	1.1000	109.09	
18:09:07	0	10.9	9	1.2000	1.0000	120.00	
18:09:08	0	11.5	9	1.2000	1.0000	120.00	
18:09:09	0	11.8	9	1.2000	1.1000	109.09	
18:09:10	0	12.5	9	1.2000	1.0000	120.00	
18:09:11	0	13.0	10	1.1000	1.0000	110.00	
18:09:12	0	13.3	10	1.2000	1.1000	109.09	
18:09:13	0	13.8	10	1.1000	1.0000	110.00	
18:09:14	0	14.5	11	1.0000	1.0000	100.00	
18:09:15	0	14.8	11	1.2000	1.1000	109.09	
18:09:16	0	15.3	11	1.1000	1.0000	110.00	
18:09:17	0	15.8	11	1.0000	1.0000	100.00	
18:09:18	0	16.3	12	1.1000	1.0000	110.00	
18:09:19	0	16.8	12	1.1000	1.0000	110.00	
18:09:20	0	17.4	12	1.2000	1.0000	120.00	
18:09:21	0	17.9	12	1.2000	1.0000	120.00	
18:09:22	0	18.3	13	1.1000	1.0000	110.00	
18:09:23	0	18.9	13	1.1000	1.0000	110.00	
18:09:24	0	19.5	13	1.1000	1.0000	110.00	
18:09:25	0	19.9	14	1.2000	1.0000	120.00	
18:09:26	0	20.4	14	1.2000	1.0000	120.00	
18:09:27	0	21.0	14	1.0000	1.0000	100.00	
18:09:28	0	21.5	14	1.1000	1.0000	110.00	
18:09:29	0	21.9	15	1.2000	1.0000	120.00	
18:09:30	0	22.3	15	1.2000	1.0000	120.00	
18:09:31	0	22.7	15	1.2000	1.0000	120.00	
18:09:32	0	22.9	16	1.2000	1.0000	120.00	
18:09:33	0	23.3	16	1.2000	1.0000	120.00	
18:09:34	0	23.5	16	1.2000	1.0000	120.00	
18:09:35	0	23.7	17	1.3000	1.1000	118.18	
18:09:36	0	24.0	17	1.2000	1.1000	109.09	
18:09:37	0	24.4	17	1.2000	1.0000	120.00	
18:09:38	0	24.6	17	1.3000	1.0000	130.00	
18:09:39	0	24.8	18	1.4000	1.1000	127.27	
18:09:40	0	25.1	18	1.3000	1.1000	118.18	
18:09:41	0	25.3	18	1.4000	1.1000	127.27	
18:09:42	0	25.5	19	1.4000	1.1000	127.27	
18:09:43	0	25.9	19	1.2000	1.0000	120.00	
18:09:44	0	25.9	20	1.4000	1.1000	127.27	
18:09:45	0	26.2	20	1.4000	1.2000	116.67	
18:09:46	0	26.5	20	1.1000	1.0000	110.00	
18:09:47	0	26.7	20	1.2000	1.0000	120.00	
18:09:48	0	26.9	21	1.4000	1.1000	127.27	
18:09:49	0	27.1	21	1.4000	1.1000	127.27	
18:09:50	0	27.5	21	1.3000	1.1000	118.18	
18:09:51	0	27.7	22	1.2000	1.1000	109.09	
18:09:52	0	27.7	22	1.5000	1.2000	125.00	
18:09:53	0	27.9	22	1.4000	1.2000	116.67	
18:09:54	0	28.2	23	1.3000	1.2000	108.33	
18:09:55	0	28.3	23	1.4000	1.2000	116.67	
18:09:56	0	28.7	23	1.4000	1.2000	116.67	
18:09:57	0	28.8	24	1.4000	1.2000	116.67	
18:09:58	0	29.0	24	1.5000	1.2000	125.00	
18:09:59	0	29.3	25	1.3000	1.2000	108.33	
18:10:00	0	29.3	25	1.4000	1.2000	116.67	
18:10:01	0	29.8	25	1.2000	1.1000	109.09	
18:10:02	0	29.8	26	1.3000	1.2000	108.33	
18:10:03	0	30.2	26	1.3000	1.2000	108.33	
18:10:04	0	30.4	26	1.3000	1.1000	118.18	
18:10:05	0	30.7	26	1.4000	1.2000	116.67	
18:10:06	0	30.9	27	1.2000	1.1000	109.09	
18:10:07	0	31.0	27	1.4000	1.2000	116.67	
18:10:08	0	31.6	27	1.2000	1.1000	109.09	
18:10:09	0	31.6	28	1.3000	1.1000	118.18	
18:10:10	0	31.9	28	1.4000	1.2000	116.67	
18:10:11	0	32.1	28	1.2000	1.1000	109.09	
18:10:12	0	32.4	29	1.4000	1.1000	127.27	
18:10:13	0	32.7	29	1.4000	1.1000	127.27	
18:10:14	0	32.9	30	1.4000	1.1000	127.27	
18:10:15	0	33.1	30	1.4000	1.1000	127.27	
18:10:16	0	33.3	30	1.4000	1.1000	127.27	
18:10:17	0	33.5	31	1.4000	1.2000	116.67	
18:10:18	0	33.6	31	1.5000	1.2000	125.00	
18:10:19	0	33.9	31	1.4000	1.1000	127.27	
18:10:20	0	34.1	32	1.4000	1.2000	116.67	
18:10:21	0	34.2	32	1.4000	1.2000	116.67	
18:10:22	0	34.4	32	1.4000	1.2000	116.67	
18:10:23	0	34.5	33	1.3000	1.2000	108.33	
18:10:24	0	34.9	33	1.1000	1.1000	100.00	
18:10:25	0	34.8	33	1.3000	1.1000	118.18	
18:10:26	0	35.1	34	1.3000	1.1000	118.18	
18:10:27	0	35.3	34	1.2000	1.1000	109.09	
18:10:28	0	35.6	34	1.2000	1.2000	100.00	
18:10:29	0	35.7	35	1.3000	1.1000	118.18	
18:10:30	0	35.9	35	1.4000	1.1000	127.27	
18:10:31	0	36.1	35	1.2000	1.1000	109.09	
18:10:32	0	36.1	36	1.4000	1.2000	116.67	
18:10:33	0	36.4	36	1.4000	1.2000	116.67	
18:10:34	0	36.4	36	1.4000	1.2000	116.67	
18:10:35	0	36.8	36	1.3000	1.2000	108.33	
18:10:36	0	36.8	37	1.4000	1.2000	116.67	
18:10:37	0	37.1	37	1.4000	1.2000	116.67	
18:10:38	0	37.2	38	1.3000	1.2000	108.33	
18:10:39	0	37.5	38	1.3000	1.2000	108.33	
18:10:40	0	37.6	38	1.4000	1.2000	116.67	
18:10:41	0	37.9	39	1.4000	1.2000	116.67	
18:10:42	0	38.1	39	1.4000	1.1000	127.27	
18:10:43	0	38.1	39	1.4000	1.2000	116.67	
18:10:44	0	38.3	40	1.4000	1.2000	116.67	
18:10:45	0	38.5	40	1.4000	1.1000	127.27	
18:10:46	0	38.7	40	1.4000	1.1000	127.27	
18:10:47	0	38.7	41	1.5000	1.2000	125.00	
18:10:48	0	38.9	41	1.5000	1.2000	125.00	
18:10:49	0	39.1	41	1.4000	1.2000	116.67	
18:10:50	0	39.3	42	1.4000	1.2000	116.67	
18:10:51	0	39.4	42	1.5000	1.2000	125.00	
18:10:52	0	39.5	42	1.5000	1.2000	125.00	
18:10:53	0	39.8	43	1.4000	1.2000	116.67	
18:10:54	0	40.0	43	1.4000	1.2000	116.67	
18:10:55	0	40.2	44	1.4000	1.2000	116.67	
18:10:56	0	40.2	44	1.6000	1.2000	133.33	
18:10:57	0	40.4	44	1.4000	1.2000	116.67	
18:10:58	0	40.5	45	1.2000	1.2000	100.00	
18:10:59	0	40.7	45	1.4000	1.2000	116.67	
18:11:00	0	40.8	45	1.4000	1.2000	116.67	
18:11:01	0	40.9	46	1.4000	1.2000	116.67	
18:11:02	0	41.0	46	1.4000	1.2000	116.67	
18:11:03	0	41.3	46	1.4000	1.2000	116.67	
18:11:04	0	41.4	47	1.4000	1.2000	116.67	
18:11:05	0	41.5	47	1.5000	1.2000	125.00	
18:11:06	0	41.8	47	1.4000	1.2000	116.67	
18:11:07	0	41.8	48	1.5000	1.2000	125.00	
18:11:08	0	42.1	48	1.4000	1.2000	116.67	
18:11:09	0	42.2	49	1.4000	1.2000	116.67	
18:11:10	0	42.3	49	1.6000	1.2000	133.33	
18:11:11	0	42.6	49	1.4000	1.2000	116.67	
18:11:12	0	42.6	50	1.5000	1.2000	125.00	
18:11:13	0	42.8	50	1.6000	1.3000	123.08	
18:11:14	0	42.9	50	1.3000	1.2000	108.33	
18:11:15	0	43.0	51	1.4000	1.2000	116.67	
18:11:16	0	43.3	51	1.4000	1.2000	116.67	
18:11:17	0	43.3	51	1.4000	1.2000	116.67	
